sensorspeed,units,gravity,Accuracy
1.738,4.676,9.009,5
1.721,4.716,9.012,5
1.745,4.771,8.935,5
1.822,4.771,8.82,5
1.882,4.721,8.684,5
1.887,4.683,8.573,5
1.913,4.637,8.473,5
1.92,4.613,8.43,5
1.901,4.628,8.463,5
1.884,4.599,8.511,5
1.853,4.544,8.636,5
1.81,4.53,8.813,5
1.75,4.542,8.959,5
1.757,4.539,9.158,5
1.717,4.563,9.354,5
1.671,4.611,9.553,5
1.633,4.618,9.771,5
1.611,4.74,9.943,5
1.705,4.953,10.032,6
1.803,5.248,10.067,5
1.827,5.473,10.003,5
1.774,5.54,9.895,5
1.688,5.459,9.785,5
1.542,5.389,9.684,5
1.425,5.384,9.639,5
1.293,5.456,9.591,5
1.197,5.55,9.543,5
1.183,5.521,9.462,5
1.152,5.308,9.438,5
1.12,4.977,9.438,5
1.116,4.661,9.541,5
1.137,4.36,9.694,5
1.082,4.23,9.996,5
1.065,4.242,10.24,5
1.063,4.29,10.451,5
1.075,4.285,10.637,5
1.046,4.034,10.683,5
1.068,3.696,10.745,5
1.149,3.421,10.731,5
1.176,3.184,10.649,5
1.18,2.952,10.577,5
1.209,2.906,10.522,5
1.278,2.933,10.321,6
1.293,3.019,10.125,5
1.192,3.143,9.874,5
1.123,3.285,9.567,5
1.039,3.39,9.38,5
0.934,3.445,9.136,5
0.792,3.479,8.916,5
0.711,3.519,8.731,5
0.682,3.57,8.547,5
0.73,3.613,8.471,5
0.754,3.613,8.468,5
0.764,3.68,8.454,5
0.742,3.725,8.471,5
0.697,3.756,8.516,5
0.673,3.771,8.566,5
0.651,3.802,8.581,5
0.63,3.785,8.545,5
0.551,3.756,8.514,5
0.469,3.716,8.499,5
0.467,3.694,8.499,5
0.34,3.632,8.387,5
0.201,3.593,8.375,5
0.156,3.546,8.382,5
0.156,3.438,8.42,5
0.129,3.359,8.473,6
0.189,3.27,8.583,5
0.213,3.237,8.787,5
0.194,3.167,8.961,5
0.134,3.103,9.038,5
0.172,3.067,9.048,5
0.275,3.129,9.086,5
0.426,3.143,9.091,5
0.577,3.129,9.119,5
0.701,3.179,9.083,5
0.836,3.203,9.021,5
0.953,3.222,8.923,5
1.073,3.239,8.796,5
1.142,3.242,8.641,5
1.278,3.21,8.561,5
1.348,3.275,8.509,5
1.353,3.361,8.389,5
1.391,3.45,8.327,5
1.348,3.522,8.313,5
1.276,3.591,8.372,5
1.25,3.675,8.332,5
1.257,3.72,8.298,5
1.214,3.84,8.279,5
1.183,3.929,8.26,5
1.202,3.989,8.253,5
1.219,4.082,8.171,6
1.168,4.142,8.154,5
1.108,4.18,8.135,5
0.982,4.257,8.14,5
0.821,4.379,8.171,5
0.596,4.537,8.188,5
0.306,4.554,8.375,5
0.139,4.616,8.602,5
0.055,4.709,8.767,5
0.103,4.774,8.861,5
0.208,4.769,8.985,5
0.29,4.769,9.004,5
0.508,4.736,9,5
0.443,5.131,8.837,5
0.5,5.126,9.062,5
0.783,4.671,9.56,5
1.137,4.408,9.354,5
1.369,4.204,9.198,5
1.504,4.123,9.277,5
1.671,4.094,9.392,5
1.858,4.142,9.498,5
2.04,4.206,9.486,5
2.066,4.273,9.366,5
1.638,4.475,9.665,5
1.614,4.738,9.507,6
1.65,4.764,9.275,5
1.578,4.712,9.184,5
1.551,4.752,9.009,5
1.551,4.843,8.755,5
1.563,4.872,8.691,5
1.654,4.824,8.624,5
1.774,4.838,8.339,5
1.824,4.838,8.131,5
1.836,4.862,7.98,5
1.767,4.922,7.91,5
1.666,4.944,7.819,5
1.585,5.032,7.762,5
1.463,5.166,7.709,5
1.329,5.233,7.647,5
1.161,5.365,7.542,5
1.053,5.511,7.482,5
0.931,5.547,7.412,5
0.826,5.569,7.448,5
0.797,5.487,7.458,5
0.836,5.37,7.446,5
0.859,5.248,7.479,5
0.895,5.15,7.599,5
1.013,5.092,7.755,5
1.12,5.068,7.903,5
1.233,5.075,8.032,5
1.362,5.128,8.061,6
1.518,5.238,8.044,5
1.729,5.442,7.994,5
2.037,5.669,7.85,5
2.267,5.861,7.733,5
2.437,5.933,7.645,5
2.564,5.882,7.563,5
2.703,5.803,7.472,5
2.823,5.755,7.369,5
2.861,5.696,7.187,5
2.813,5.583,7.063,5
2.72,5.456,7.058,5
2.619,5.363,7.182,5
2.5,5.291,7.443,5
2.392,5.222,7.719,5
2.222,5.236,7.965,5
2.006,5.092,8.154,5
1.81,4.877,8.437,5
1.628,4.57,8.7,5
1.511,4.204,9,5
1.417,3.85,9.282,5
1.312,3.692,9.505,5
1.176,3.517,9.931,5
1.046,3.277,10.261,5
0.977,3.069,10.465,5
0.938,2.935,10.647,6
0.984,2.856,10.8,5
1.039,2.851,10.831,5
1.137,2.882,10.812,5
1.286,2.945,10.673,5
1.47,3.1,10.391,5
1.606,3.232,9.979,5
1.733,3.388,9.581,5
1.858,3.491,9.184,5
1.92,3.577,8.753,5
1.951,3.658,8.451,5
2.078,3.735,8.272,5
2.255,3.842,8.104,5
2.401,3.981,7.932,5
2.488,4.082,7.86,5
2.526,4.13,7.894,5
2.521,4.13,7.994,5
2.49,4.022,8.166,5
2.397,3.938,8.391,5
2.349,3.871,8.605,5
2.26,3.756,8.693,5
1.805,3.699,8.674,5
0.984,3.742,8.669,5
0.294,3.931,8.734,5
0.474,3.931,8.803,6
0.654,3.677,8.985,5
0.259,3.402,9.177,5
-0.363,3.316,9.332,5
-0.653,3.285,9.464,5
-0.578,3.258,9.617,5
-0.406,3.177,9.811,5
-0.327,3.048,9.909,5
-0.274,2.957,9.957,5
-0.128,2.873,9.981,5
0.12,2.846,10.012,5
0.383,2.846,9.988,5
0.608,2.849,9.869,5
0.8,2.837,9.749,5
0.958,2.808,9.675,5
1.068,2.813,9.648,5
1.125,2.866,9.687,5
1.173,2.902,9.668,5
1.192,2.978,9.488,5
1.202,3.131,9.263,5
1.132,3.342,8.945,5
1.089,3.625,8.633,5
1.159,3.658,8.494,5
1.152,3.629,8.178,5
1.154,3.639,7.798,5
1.219,3.687,7.566,6
1.211,3.711,7.369,5
1.147,3.795,7.182,5
1.13,3.967,7.072,5
1.128,4.111,7.027,5
1.14,4.161,7.072,5
1.097,4.206,7.233,5
1.032,4.204,7.463,5
1.085,4.137,7.688,5
1.106,4.123,7.872,5
1.089,4.144,8.085,5
1.089,4.139,8.324,5
1.128,4.101,8.578,5
1.168,4.072,8.844,5
1.209,3.993,9.071,5
1.235,3.977,9.153,5
1.207,3.981,9.244,5
1.233,3.962,9.371,5
1.233,3.938,9.349,5
1.18,3.902,9.318,5
1.176,3.907,9.304,5
1.176,3.869,9.261,5
1.173,3.866,9.273,5
1.197,3.888,9.292,5
1.202,3.929,9.32,5
1.176,3.967,9.39,6
1.144,3.953,9.455,5
1.164,3.953,9.474,5
1.132,3.979,9.519,5
1.132,3.972,9.5,5
1.161,4.051,9.486,5
1.185,4.154,9.416,5
1.187,4.257,9.356,5
1.173,4.355,9.234,5
1.192,4.424,9.081,5
1.255,4.472,8.976,5
1.298,4.482,8.839,5
1.283,4.424,8.727,5
1.266,4.398,8.679,5
1.286,4.405,8.607,5
1.3,4.408,8.578,5
1.269,4.443,8.655,5
1.247,4.453,8.693,5
1.149,4.482,8.77,5
1.044,4.573,8.827,5
0.984,4.532,8.863,5
0.848,4.736,8.344,5
0.543,4.994,8.284,5
0.639,4.57,8.655,5
0.891,4.173,8.789,6
1.008,4.087,9.021,5
1.015,4.206,9.273,5
1.037,4.336,9.404,5
1.111,4.384,9.388,5
1.173,4.412,9.433,5
1.202,4.522,9.44,5
1.25,4.736,9.33,5
1.322,4.973,9.229,5
1.456,5.253,9.189,5
1.511,5.566,9.081,5
1.532,5.691,8.959,5
1.59,5.511,8.957,5
1.599,5.226,9.177,5
1.59,4.968,9.421,5
1.599,4.819,9.744,5
1.551,4.712,10.048,5
1.482,4.649,10.206,5
1.384,4.561,10.4,5
1.216,4.415,10.563,5
1.077,4.249,10.762,5
0.917,4.058,10.963,5
0.745,3.907,11.061,5
0.591,3.83,11.159,5
0.469,3.819,11.217,5
0.445,3.84,11.253,6
0.424,3.881,11.25,5
0.524,3.816,11.214,5
0.601,3.677,11.095,5
0.651,3.491,10.96,5
0.689,3.28,10.898,5
0.735,3.141,10.735,5
0.678,3.06,10.597,5
0.694,3.043,10.575,5
0.773,3.007,10.649,5
0.682,2.993,10.549,5
0.898,2.99,10.415,5
1.159,2.959,10.367,5
1.176,3.081,10.235,5
1.252,3.282,9.945,5
1.451,3.452,9.665,5
1.58,3.541,9.325,5
1.59,3.608,9.019,5
1.63,3.629,8.684,5
1.628,3.644,8.439,5
1.626,3.708,8.19,5
1.566,3.771,8.023,5
1.504,3.878,7.886,5
1.415,3.993,7.743,5
1.326,4.111,7.652,5
1.238,4.276,7.563,6
1.178,4.379,7.477,5
1.085,4.467,7.295,5
1.001,4.549,7.158,5
0.871,4.563,7.06,5
0.73,4.558,6.972,5
0.57,4.47,6.878,5
0.543,4.307,6.898,5
0.661,4.063,7.046,5
0.414,3.957,6.883,5
0.175,3.977,6.795,5
0.254,3.869,6.874,5
0.285,3.725,7.072,5
0.299,3.603,7.266,5
0.321,3.495,7.489,5
0.354,3.323,7.712,5
0.46,3.222,8.03,5
0.531,3.124,8.444,5
0.644,3.081,8.789,5
0.771,3.069,9.134,5
0.862,3.088,9.522,5
0.998,3.134,9.874,5
1.106,3.16,10.079,5
1.173,3.196,10.156,5
1.197,3.215,10.19,6
1.312,3.256,10.123,5
1.405,3.318,9.981,5
1.499,3.428,9.739,5
1.544,3.498,9.478,5
1.578,3.598,9.162,5
1.53,3.701,8.727,5
1.492,3.835,8.32,5
1.539,3.965,8.042,5
1.647,4.115,7.815,5
1.659,4.307,7.501,5
1.671,4.465,7.233,5
1.709,4.606,7.039,5
1.705,4.676,6.84,5
1.726,4.774,6.663,5
1.769,4.815,6.553,5
1.688,4.891,6.519,5
1.626,4.97,6.471,5
1.515,5.037,6.469,5
1.405,5.09,6.486,5
1.264,5.14,6.57,5
1.164,5.178,6.56,5
1.137,5.169,6.546,5
1.094,5.169,6.469,5
1.077,5.102,6.529,5
1.068,4.987,6.589,5
1.053,4.91,6.66,6
1.008,4.86,6.826,5
1.008,4.805,6.977,5
1.025,4.724,7.166,5
0.984,4.668,7.29,5
0.974,4.621,7.407,5
1.046,4.546,7.623,5
1.137,4.448,7.805,5
1.159,4.47,7.879,5
1.171,4.563,7.956,5
1.214,4.613,8.028,5
1.183,4.683,8.104,5
1.044,4.764,8.21,5
0.881,4.891,8.506,5
0.766,4.994,8.772,5
0.642,5.071,8.964,5
0.567,5.111,9.222,5
0.541,5.121,9.39,5
0.558,5.099,9.495,5
0.536,5.044,9.524,5
0.548,4.999,9.483,5
0.543,4.913,9.428,5
0.565,4.901,9.419,5
0.575,4.86,9.426,5
0.529,4.843,9.431,6
0.484,4.846,9.493,5
0.361,4.858,9.706,5
0.297,4.812,9.893,5
0.187,4.788,10.163,5
0.093,4.752,10.357,5
0.014,4.74,10.577,5
-0.119,4.709,10.688,5
-0.179,4.633,10.64,5
-0.188,4.544,10.498,5
-0.195,4.448,10.36,5
-0.126,4.417,10.149,5
-0.016,4.415,9.881,5
0.038,4.364,9.603,5
0.136,4.364,9.428,5
0.247,4.386,9.22,5
0.33,4.429,9.024,5
0.412,4.585,8.715,5
0.488,4.822,8.358,5
0.625,5.171,8.044,5
0.682,5.571,7.812,5
0.687,5.787,7.68,5
0.668,5.854,7.645,5
0.654,5.803,7.743,5
0.601,5.643,7.872,5
0.529,5.497,8.037,6
0.462,5.346,8.176,5
0.376,5.143,8.432,5
0.338,4.879,8.777,5
0.316,4.613,9.16,5
0.314,4.345,9.579,5
0.285,4.108,9.938,5
0.294,3.95,10.213,5
0.357,3.787,10.546,5
0.259,3.716,10.779,5
0.156,3.649,11.051,5
0.488,3.246,11.458,5
0.625,2.94,11.533,5
0.699,2.767,11.547,5
0.807,2.564,11.609,5
0.929,2.413,11.6,5
1.061,2.356,11.514,5
1.142,2.296,11.36,5
1.231,2.305,11.193,5
1.353,2.382,10.941,5
1.41,2.562,10.551,5
1.427,2.796,10.146,5
1.398,3.081,9.603,5
1.434,3.361,9.105,5
1.456,3.522,8.641,5
1.405,3.665,8.265,6
1.401,3.706,7.949,5
1.379,3.775,7.721,5
1.386,3.842,7.566,5
1.372,3.979,7.398,5
1.314,4.108,7.254,5
1.293,4.266,7.115,5
1.266,4.302,7.091,5
1.204,4.297,7.144,5
1.099,4.271,7.317,5
1.022,4.199,7.51,5
0.895,4.115,7.666,5
0.723,4.015,7.726,5
0.575,3.921,7.846,5
0.405,3.83,7.996,5
0.191,3.677,8.131,5
-0.021,3.498,8.308,5
-0.238,3.39,8.59,5
-0.408,3.318,8.873,5
-0.598,3.354,9.148,5
-0.622,3.385,9.469,5
-0.478,3.309,9.771,5
-0.332,3.206,9.895,5
-0.248,3.115,9.9,5
-0.143,3.119,9.871,6
0.007,3.129,9.852,5
0.182,3.158,9.814,5
0.321,3.215,9.658,5
0.436,3.287,9.49,5
0.503,3.407,9.328,5
0.587,3.526,9.136,5
0.601,3.646,8.966,5
0.565,3.857,8.765,5
0.508,3.974,8.466,5
0.429,4.125,8.178,5
0.393,4.278,7.973,5
0.383,4.417,7.783,5
0.385,4.563,7.604,5
0.402,4.695,7.429,5
0.414,4.793,7.278,5
0.385,4.858,7.142,5
0.426,4.949,7.01,5
0.417,4.999,6.905,5
0.44,5.059,6.795,5
0.452,5.104,6.677,5
0.419,5.152,6.601,5
0.376,5.157,6.62,5
0.259,5.181,6.704,5
0.196,5.19,6.874,5
0.187,5.212,7.029,6
0.187,5.26,7.113,5
0.141,5.226,7.257,5
0.129,5.126,7.448,5
0.189,4.934,7.601,5
0.254,4.831,7.714,5
0.326,4.731,7.872,5
0.342,4.709,8.075,5
0.306,4.645,8.226,5
0.299,4.534,8.368,5
0.34,4.448,8.54,5
0.383,4.369,8.705,5
0.426,4.264,8.758,5
0.452,4.194,8.827,5
0.472,4.206,8.784,5
0.517,4.216,8.796,5
0.555,4.182,8.789,5
0.565,4.192,8.772,5
0.527,4.214,8.782,5
0.505,4.216,8.94,5
0.498,4.115,9.031,5
0.464,4.084,9.081,5
0.443,4.089,9.086,5
0.388,4.132,9.031,5
0.397,4.178,8.947,6
0.412,4.178,8.82,5
0.443,4.163,8.686,5
0.443,4.125,8.619,5
0.402,4.132,8.564,5
0.385,4.091,8.526,5
0.309,4.02,8.581,5
0.256,3.948,8.59,5
0.242,3.907,8.6,5
0.227,3.91,8.81,5
0.227,3.931,8.961,5
0.211,3.941,9.074,5
0.168,3.962,9.206,5
0.165,3.979,9.373,5
0.215,4.041,9.574,5
0.254,4.115,9.739,5
0.273,4.228,9.802,5
0.373,4.367,9.866,5
0.426,4.549,9.835,5
0.474,4.738,9.775,5
0.522,4.994,9.536,5
0.673,5.298,9.347,5
0.8,5.631,9.119,5
0.905,6.031,8.782,5
0.919,6.342,8.382,5
0.859,6.591,7.982,6
0.689,6.689,7.554,5
0.517,6.591,7.209,5
0.33,6.335,7.065,5
0.136,5.978,7.048,5
-0.061,5.593,7.149,5
-0.286,5.224,7.264,5
-0.497,4.889,7.503,5
-0.732,4.563,7.894,5
-0.947,4.228,8.394,5
-1.108,3.917,9.083,5
-1.163,3.567,9.727,5
-1.115,3.189,10.41,5
-0.988,2.923,11.183,5
-0.942,2.753,11.825,5
-0.887,2.612,12.246,5
-0.784,2.521,12.562,5
-0.677,2.483,12.639,5
-0.624,2.492,12.548,5
-0.557,2.468,12.196,5
-0.502,2.528,11.76,5
-0.425,2.6,11.135,5
-0.32,2.686,10.453,5
-0.258,2.789,9.732,5
-0.219,2.851,8.973,6
-0.112,2.973,8.341,5
-0.071,3.182,7.716,5
-0.035,3.419,7.149,5
0.005,3.677,6.711,5
0.045,3.898,6.268,5
0.026,4.065,5.854,5
-0.009,4.199,5.576,5
-0.061,4.281,5.425,5
-0.1,4.336,5.406,5
-0.21,4.439,5.416,5
-0.418,4.518,5.387,5
-0.59,4.597,5.346,5
-0.83,4.673,5.468,5
-1.1,4.707,5.813,5
-1.412,4.68,6.234,5
-1.594,4.604,6.644,5
-1.816,4.573,6.943,5
-2.084,4.589,7.166,5
-2.295,4.51,7.486,5
-2.374,4.297,7.937,5
-2.266,4.046,8.255,5
-1.965,3.749,8.638,5
-1.627,3.433,8.856,5
-1.409,3.158,9.026,5
-1.222,2.949,9.182,6
-1.052,2.899,9.378,5
-0.806,2.846,9.529,5
-0.547,2.803,9.641,5
-0.243,2.784,9.699,5
0.089,2.744,9.814,5
0.412,2.691,9.929,5
0.725,2.66,9.933,5
0.946,2.732,9.876,5
1.097,2.789,9.716,5
1.08,2.875,9.553,5
1.056,3.016,9.388,5
1.07,3.237,9.249,5
0.915,3.469,9.277,5
0.752,3.656,9.335,5
0.61,3.771,9.383,5
0.46,3.907,9.469,5
0.369,4.005,9.524,5
0.328,4.056,9.464,5
0.251,4.077,9.366,5
0.124,4.087,9.34,5
0.036,4.005,9.376,5
-0.08,3.938,9.392,5
-0.179,3.905,9.45,5
-0.351,3.859,9.505,6
-0.504,3.854,9.615,5
-0.566,3.773,9.706,5
-0.612,3.694,9.862,5
-0.598,3.617,9.974,5
-0.629,3.505,10.13,5
-0.602,3.459,10.259,5
-0.59,3.407,10.245,5
-0.574,3.344,10.13,5
-0.526,3.275,10.055,5
-0.511,3.309,9.948,5
-0.461,3.27,9.864,5
-0.399,3.304,9.931,5
-0.313,3.337,10.029,5
-0.186,3.356,10.103,5
-0.006,3.443,10.213,5
0.139,3.474,10.271,5
0.29,3.51,10.316,5
0.405,3.538,10.355,5
0.563,3.584,10.343,5
0.67,3.73,10.369,5
0.788,4.027,10.257,5
0.915,4.534,10.089,5
1.077,5.087,9.775,5
1.075,5.545,9.311,6
1.039,5.664,8.861,5
1.113,5.401,8.511,5
1.283,4.999,8.391,5
1.472,4.618,8.36,5
1.568,4.228,8.36,5
1.515,3.857,8.442,5
1.434,3.62,8.724,5
1.298,3.419,9.117,5
1.085,3.261,9.498,5
0.862,3.153,9.919,5
0.579,3.088,10.304,5
0.28,3.002,10.671,5
0.196,2.916,11.063,5
0.194,2.839,11.363,5
0.218,2.648,11.447,5
0.268,2.516,11.463,5
0.412,2.511,11.351,5
0.63,2.557,11.042,5
0.893,2.681,10.479,5
1.003,2.808,9.795,5
1.077,2.928,9.069,5
1.123,3.024,8.31,5
1.18,3.134,7.714,5
1.288,3.285,7.266,5
1.336,3.469,6.936,6
1.355,3.684,6.699,5
1.42,3.931,6.543,5
1.398,4.087,6.522,5
1.288,4.226,6.629,5
1.214,4.302,6.866,5
1.044,4.269,7.245,5
0.845,4.127,7.714,5
0.584,3.926,8.195,5
0.333,3.797,8.636,5
0.175,3.742,9.057,5
0.017,3.706,9.354,5
-0.073,3.689,9.694,5
-0.174,3.656,9.984,5
-0.277,3.601,10.206,5
-0.31,3.483,10.364,5
-0.305,3.376,10.374,5
-0.279,3.301,10.321,5
-0.246,3.174,10.237,5
-0.217,3.088,10.075,5
-0.207,3.074,9.874,5
-0.104,3.062,9.555,5
-0.064,3.016,9.27,5
0.01,3.031,8.99,5
0.11,3.012,8.825,5
0.144,3.026,8.669,6
0.201,3.086,8.55,5
0.261,3.163,8.511,5
0.378,3.27,8.43,5
0.455,3.421,8.403,5
0.517,3.553,8.459,5
0.505,3.649,8.547,5
0.558,3.759,8.609,5
0.579,3.819,8.619,5
0.654,3.876,8.538,5
0.735,3.893,8.504,5
0.745,3.886,8.444,5
0.742,3.919,8.358,5
0.687,3.981,8.329,5
0.737,4.029,8.262,5
0.768,4.094,8.207,5
0.757,4.111,8.133,5
0.824,4.101,8.054,5
0.788,4.125,7.996,5
0.759,4.101,7.975,5
0.735,4.125,8.02,5
0.649,4.168,8.073,5
0.594,4.187,8.107,5
0.524,4.223,8.217,5
0.479,4.211,8.356,6
0.445,4.178,8.454,5
0.369,4.12,8.65,5
0.299,4.096,8.873,5
0.235,4.065,9.045,5
0.089,4.032,9.297,5
0.019,3.981,9.562,5
0.014,3.943,9.761,5
-0.047,3.912,9.914,5
-0.066,3.835,10.099,5
-0.076,3.802,10.304,5
-0.049,3.835,10.467,5
-0.078,3.91,10.606,5
-0.052,3.967,10.625,5
-0.016,3.981,10.606,5
-0.016,4.024,10.649,5
-0.03,4.048,10.661,5
-0.016,4.06,10.654,5
0.041,4.082,10.587,5
0.065,4.072,10.53,5
0.091,4.08,10.381,5
0.148,4.02,10.261,5
0.18,3.981,10.194,5
0.23,4.027,10.161,5
0.304,4.094,10.065,5
0.323,4.206,9.95,6
0.361,4.285,9.814,5
0.417,4.362,9.641,5
0.488,4.554,9.538,5
0.558,4.925,9.452,5
0.632,5.406,9.311,5
0.608,5.796,9.004,5
0.45,5.961,8.674,5
0.311,5.827,8.42,5
0.244,5.427,8.248,5
0.232,5.068,8.145,5
0.144,4.788,8.075,5
0.084,4.642,8.063,5
-0.035,4.618,8.15,5
-0.195,4.613,8.384,5
-0.26,4.556,8.662,5
-0.315,4.424,8.94,5
-0.243,4.312,9.256,5
-0.159,4.082,9.687,5
-0.174,3.83,10.132,5
-0.224,3.555,10.527,5
-0.238,3.321,10.834,5
-0.183,3.105,11.209,5
-0.054,2.863,11.399,5
0.033,2.669,11.391,6
0.062,2.554,11.43,5
0.084,2.408,11.365,5
0.163,2.272,11.274,5
0.165,2.102,11.212,5
0.177,1.98,11.236,5
0.112,1.841,11.241,5
0.112,1.76,11.171,5
0.144,1.748,11.092,5
0.194,1.695,11.008,5
0.239,1.616,11.023,5
0.175,1.695,11.035,5
0.086,1.994,10.838,5
0.055,2.308,10.613,5
0.093,2.538,10.295,5
0.108,2.688,9.938,5
0.165,2.76,9.538,5
0.33,2.77,9.069,5
0.496,2.712,8.688,5
0.644,2.612,8.423,5
0.699,2.633,8.2,5
0.639,2.717,7.973,5
0.601,2.827,7.812,5
0.407,2.914,7.628,5
0.18,2.997,7.58,5
0.055,3.05,7.635,6
-0.073,3.122,7.69,5
-0.179,3.119,7.848,5
-0.265,3.112,7.984,5
-0.325,3.117,8.085,5
-0.416,3.062,8.174,5
-0.487,3.095,8.202,5
-0.523,3.081,8.257,5
-0.502,3.069,8.291,5
-0.492,3.093,8.315,5
-0.483,3.112,8.26,5
-0.514,3.136,8.111,5
-0.543,3.182,8.006,5
-0.497,3.218,7.949,5
-0.365,3.201,7.858,5
-0.246,3.172,7.843,5
-0.188,3.218,7.872,5
-0.088,3.246,7.951,5
0.036,3.234,8.102,5
0.215,3.191,8.324,5
0.369,3.141,8.432,5
0.512,3.143,8.523,5
0.666,3.158,8.612,5
0.749,3.23,8.729,5
0.814,3.39,8.806,6
0.898,3.51,8.806,5
0.974,3.562,8.861,5
1.037,3.605,8.815,5
1.135,3.672,8.585,5
1.183,3.749,8.265,5
1.295,3.78,8.068,5
1.432,3.787,7.91,5
1.532,3.811,7.714,5
1.554,3.799,7.599,5
1.551,3.852,7.489,5
1.448,3.945,7.376,5
1.317,4.039,7.34,5
1.168,4.161,7.271,5
1.082,4.223,7.24,5
0.979,4.338,7.29,5
0.907,4.47,7.352,5
0.848,4.498,7.403,5
0.929,4.384,7.467,5
0.977,4.271,7.475,5
0.749,4.245,7.319,5
0.539,4.336,7.233,5
0.424,4.408,7.29,5
0.316,4.451,7.494,5
0.27,4.422,7.645,5
0.256,4.386,7.719,6
0.146,4.403,7.788,5
0.072,4.376,7.889,5
0.065,4.357,7.994,5
0.043,4.367,8.188,5
0.091,4.379,8.396,5
0.17,4.422,8.552,5
0.187,4.434,8.662,5
0.18,4.443,8.698,5
0.239,4.453,8.722,5
0.261,4.491,8.703,5
0.333,4.47,8.643,5
0.402,4.482,8.545,5
0.4,4.498,8.387,5
0.409,4.506,8.2,5
0.436,4.589,8.075,5
0.46,4.668,7.917,5
0.488,4.747,7.803,5
0.527,4.805,7.788,5
0.536,4.867,7.716,5
0.515,4.965,7.673,5
0.565,5.04,7.68,5
0.558,5.119,7.618,5
0.438,5.198,7.618,5
0.359,5.31,7.688,5
0.366,5.42,7.795,6
0.354,5.461,7.826,5
0.352,5.511,7.877,5
0.342,5.514,7.905,5
0.321,5.509,7.917,5
0.34,5.389,7.994,5
0.409,5.322,8.104,5
0.515,5.248,8.303,5
0.579,5.116,8.514,5
0.63,5.035,8.693,5
0.615,5.008,8.784,5
0.608,4.934,8.913,5
0.577,4.877,9.112,5
0.56,4.764,9.395,5
0.61,4.647,9.682,5
0.531,4.563,10.01,5
0.433,4.431,10.271,5
0.39,4.36,10.553,5
0.369,4.29,10.776,5
0.373,4.3,10.972,5
0.39,4.348,11.075,5
0.378,4.573,11.016,5
0.371,4.874,10.843,5
0.359,5.138,10.582,5
0.278,5.236,10.266,6
0.244,5.099,9.955,5
0.278,4.87,9.682,5
0.438,4.599,9.481,5
0.642,4.324,9.433,5
0.809,4.168,9.471,5
0.943,4.094,9.579,5
1.013,4.139,9.773,5
1.053,4.17,10.008,5
1.015,4.192,10.247,5
0.979,4.139,10.484,5
0.962,4.111,10.726,5
0.876,4.103,10.838,5
0.709,4.108,10.903,5
0.584,4.099,10.85,5
0.644,4.003,10.779,5
1.037,3.756,10.752,5
0.742,3.809,10.127,5
0.464,3.965,9.581,5
0.436,4.072,9.201,5
0.381,4.135,8.928,5
0.45,4.034,8.569,5
0.484,3.907,8.188,5
0.503,3.763,7.932,5
0.579,3.658,7.805,5
0.725,3.55,7.762,6
0.831,3.455,7.891,5
1.008,3.347,7.992,5
1.14,3.263,8.047,5
1.252,3.227,8.205,5
1.403,3.203,8.32,5
1.53,3.277,8.427,5
1.664,3.325,8.502,5
1.75,3.469,8.389,5
1.764,3.637,8.198,5
1.843,3.72,8.035,5
1.99,3.816,7.944,5
2.126,3.881,7.81,5
2.229,3.907,7.709,5
2.337,4.005,7.587,5
2.394,4.13,7.441,5
2.488,4.211,7.283,5
2.586,4.309,7.094,5
2.689,4.412,6.933,5
2.928,4.441,6.854,5
3.074,4.436,6.862,5
3.211,4.391,6.957,5
3.34,4.295,7.096,5
3.395,4.18,7.396,5
3.342,4.094,7.774,6
3.225,3.95,8.15,5
3.098,3.792,8.578,5
2.921,3.696,8.964,5
2.655,3.593,9.292,5
2.353,3.538,9.67,5
1.951,3.488,10.003,5
1.499,3.443,10.302,5
1.161,3.287,10.534,5
0.874,3.182,10.683,5
0.558,3.122,10.709,5
0.318,3.045,10.63,5
0.098,2.983,10.503,5
-0.059,2.981,10.369,5
-0.136,2.99,10.213,5
-0.169,3.045,10.113,5
-0.171,3.129,9.948,5
-0.126,3.203,9.833,5
-0.03,3.297,9.605,5
0.072,3.354,9.428,5
0.206,3.39,9.241,5
0.251,3.44,8.957,5
0.397,3.469,8.727,5
0.596,3.471,8.468,5
0.74,3.555,8.324,5
0.953,3.663,8.159,6
1.144,3.771,8.004,5
1.317,3.876,7.882,5
1.487,3.941,7.762,5
1.606,4.056,7.666,5
1.793,4.099,7.573,5
1.992,4.156,7.388,5
2.104,4.19,7.168,5
2.215,4.259,7.008,5
2.298,4.326,6.936,5
2.356,4.393,6.871,5
2.377,4.522,6.84,5
2.406,4.554,6.845,5
2.444,4.609,6.85,5
2.514,4.58,6.893,5
2.509,4.513,7.005,5
2.44,4.482,7.192,5
2.351,4.427,7.357,5
2.236,4.386,7.566,5
2.14,4.3,7.783,5
2.04,4.285,8.054,5
1.987,4.214,8.284,5
1.923,4.147,8.442,5
1.815,4.132,8.581,5
1.762,4.137,8.624,5
1.647,4.125,8.763,6
1.568,4.08,8.87,5
1.477,4.091,8.964,5
1.415,4.082,9.184,5
1.343,4.077,9.294,5
1.276,4.07,9.392,5
1.192,4.127,9.457,5
1.209,4.132,9.498,5
1.271,4.175,9.457,5
1.298,4.235,9.385,5
