sensorspeed,units,gravity,Accuracy
0.809,0.067,9.761,5
0.819,0.052,9.78,5
0.816,0.052,9.725,5
0.802,0.052,9.783,5
0.826,0.038,9.787,5
0.816,0.052,9.797,5
0.814,0.057,9.749,5
0.826,0.081,9.751,5
0.85,0.048,9.783,5
0.78,0.074,9.759,5
0.785,0.04,9.766,5
0.785,0.081,9.739,5
0.848,0.048,9.783,5
0.826,0.069,9.771,5
0.783,0.069,9.799,5
0.821,0.074,9.778,6
0.821,0.06,9.768,5
0.833,0.093,9.79,5
0.816,0.091,9.771,5
0.819,0.086,9.766,5
0.828,0.062,9.744,5
0.838,0.038,9.816,5
0.826,0.06,9.797,5
0.833,0.048,9.775,5
0.814,0.048,9.78,5
0.828,0.043,9.778,5
0.814,0.06,9.785,5
0.812,0.06,9.768,5
0.824,0.067,9.797,5
0.807,0.072,9.771,5
0.826,0.079,9.797,5
0.8,0.074,9.804,5
0.797,0.052,9.761,5
0.802,0.093,9.749,5
0.819,0.079,9.806,5
0.821,0.086,9.795,5
0.785,0.052,9.773,5
0.8,0.067,9.78,5
0.783,0.098,9.749,5
0.845,0.072,9.778,6
0.824,0.033,9.811,5
0.812,0.076,9.806,5
0.8,0.1,9.775,5
0.838,0.067,9.751,5
0.804,0.072,9.744,5
0.788,0.045,9.787,5
0.807,0.093,9.744,5
0.828,0.103,9.771,5
0.838,0.105,9.79,5
0.809,0.062,9.754,5
0.814,0.036,9.821,5
0.816,0.064,9.799,5
0.852,0.067,9.79,5
0.814,0.091,9.749,5
0.816,0.048,9.806,5
0.814,0.076,9.775,5
0.831,0.052,9.747,5
0.845,0.045,9.73,5
0.802,0.045,9.78,5
0.802,0.093,9.814,5
0.79,0.079,9.754,5
0.812,0.069,9.73,5
0.821,0.057,9.751,5
0.833,0.045,9.783,5
0.78,0.052,9.809,6
0.809,0.06,9.79,5
0.826,0.079,9.792,5
0.838,0.067,9.761,5
0.833,0.081,9.759,5
0.788,0.036,9.823,5
0.814,0.062,9.756,5
0.79,0.067,9.742,5
0.807,0.081,9.811,5
0.795,0.069,9.799,5
0.809,0.076,9.78,5
0.783,0.103,9.783,5
0.783,0.036,9.787,5
0.819,0.067,9.785,5
0.812,0.072,9.78,5
0.831,0.098,9.742,5
0.831,0.074,9.759,5
0.814,0.079,9.759,5
0.804,0.086,9.818,5
0.795,0.069,9.785,5
0.814,0.096,9.761,5
0.804,0.072,9.806,5
0.8,0.067,9.771,5
0.828,0.052,9.768,6
0.824,0.098,9.768,5
0.826,0.038,9.763,5
0.809,0.055,9.787,5
0.838,0.06,9.768,5
0.833,0.057,9.792,5
0.814,0.088,9.792,5
0.843,0.076,9.811,5
0.802,0.069,9.787,5
0.833,0.05,9.787,5
0.821,0.069,9.768,5
0.812,0.074,9.742,5
0.819,0.079,9.742,5
0.828,0.05,9.804,5
0.836,0.069,9.835,5
0.852,0.057,9.766,5
0.833,0.081,9.754,5
0.807,0.074,9.771,5
0.802,0.052,9.797,5
0.812,0.086,9.78,5
0.838,0.072,9.783,5
0.814,0.069,9.763,5
0.826,0.048,9.775,5
0.804,0.103,9.763,5
0.824,0.06,9.761,6
0.833,0.062,9.763,5
0.824,0.052,9.747,5
0.826,0.06,9.778,5
0.797,0.067,9.771,5
0.852,0.074,9.761,5
0.804,0.11,9.751,5
0.821,0.074,9.787,5
0.807,0.088,9.783,5
0.783,0.057,9.751,5
0.831,0.105,9.723,5
0.802,0.05,9.754,5
0.821,0.064,9.79,5
0.776,0.072,9.797,5
0.807,0.088,9.787,5
0.804,0.093,9.802,5
0.838,0.062,9.799,5
0.836,0.079,9.778,5
0.828,0.069,9.771,5
0.807,0.093,9.759,5
0.84,0.072,9.754,5
0.831,0.069,9.783,5
0.802,0.072,9.783,5
0.833,0.079,9.785,5
0.812,0.062,9.768,5
0.879,0.057,9.73,6
0.795,0.074,9.747,5
0.814,0.064,9.795,5
0.84,0.098,9.787,5
0.836,0.081,9.766,5
0.836,0.079,9.756,5
0.816,0.081,9.814,5
0.833,0.069,9.783,5
0.826,0.074,9.778,5
0.802,0.064,9.79,5
0.826,0.057,9.768,5
0.843,0.045,9.802,5
0.809,0.064,9.773,5
0.802,0.043,9.751,5
0.819,0.074,9.771,5
0.819,0.081,9.797,5
0.809,0.108,9.735,5
0.826,0.072,9.739,5
0.831,0.076,9.783,5
0.824,0.076,9.79,5
0.797,0.093,9.771,5
0.824,0.069,9.742,5
0.819,0.072,9.744,5
0.809,0.072,9.742,5
0.8,0.079,9.778,6
0.795,0.088,9.814,5
0.836,0.062,9.799,5
0.828,0.072,9.725,5
0.8,0.088,9.744,5
0.826,0.108,9.773,5
0.814,0.076,9.742,5
0.828,0.072,9.792,5
0.821,0.057,9.771,5
0.79,0.067,9.809,5
0.807,0.052,9.773,5
0.848,0.055,9.763,5
0.833,0.124,9.778,5
0.804,0.043,9.785,5
0.785,0.088,9.775,5
0.819,0.069,9.754,5
0.836,0.067,9.754,5
0.84,0.086,9.797,5
0.836,0.069,9.775,5
0.812,0.069,9.787,5
0.848,0.069,9.759,5
0.8,0.067,9.754,5
0.833,0.055,9.78,5
0.8,0.043,9.766,5
0.833,0.074,9.785,6
0.836,0.115,9.78,5
0.852,0.072,9.797,5
0.828,0.079,9.797,5
0.792,0.069,9.802,5
0.812,0.069,9.768,5
0.812,0.081,9.761,5
0.802,0.072,9.814,5
0.792,0.076,9.802,5
0.838,0.091,9.778,5
0.8,0.098,9.778,5
0.836,0.064,9.78,5
0.831,0.062,9.775,5
0.819,0.069,9.778,5
0.785,0.069,9.763,5
0.807,0.072,9.785,5
0.848,0.076,9.778,5
0.824,0.055,9.771,5
0.812,0.06,9.795,5
0.79,0.06,9.797,5
0.843,0.045,9.792,5
0.816,0.074,9.79,5
0.824,0.074,9.823,5
0.809,0.064,9.804,5
0.821,0.05,9.806,6
0.836,0.062,9.761,5
0.783,0.055,9.787,5
0.819,0.074,9.802,5
0.797,0.064,9.821,5
0.85,0.072,9.775,5
0.824,0.081,9.737,5
0.848,0.062,9.754,5
0.795,0.103,9.775,5
0.804,0.091,9.771,5
0.838,0.091,9.756,5
0.795,0.076,9.778,5
0.821,0.064,9.792,5
0.826,0.103,9.763,5
0.814,0.079,9.763,5
0.809,0.098,9.739,5
0.824,0.064,9.785,5
0.785,0.072,9.792,5
0.814,0.1,9.797,5
0.812,0.096,9.749,5
0.816,0.062,9.778,5
0.8,0.048,9.773,5
0.804,0.014,9.818,5
0.821,0.052,9.744,5
0.828,0.093,9.768,5
0.84,0.064,9.79,6
0.812,0.088,9.792,5
0.816,0.091,9.775,5
0.816,0.093,9.749,5
0.814,0.069,9.78,5
0.804,0.088,9.771,5
0.812,0.038,9.766,5
0.857,0.1,9.761,5
0.84,0.088,9.802,5
0.78,0.076,9.804,5
0.792,0.079,9.797,5
0.807,0.081,9.804,5
0.8,0.088,9.799,5
0.826,0.098,9.804,5
0.807,0.064,9.756,5
0.807,0.038,9.756,5
0.812,0.108,9.766,5
0.862,0.074,9.785,5
0.826,0.069,9.749,5
0.807,0.076,9.783,5
0.833,0.093,9.787,5
0.833,0.084,9.795,5
0.797,0.067,9.806,5
0.836,0.091,9.766,6
0.833,0.062,9.806,5
0.8,0.069,9.778,5
0.812,0.079,9.806,5
0.8,0.062,9.787,5
0.816,0.062,9.785,5
0.831,0.091,9.778,5
0.795,0.072,9.79,5
0.816,0.096,9.775,5
0.824,0.072,9.785,5
0.807,0.076,9.802,5
0.773,0.079,9.754,5
0.833,0.086,9.787,5
0.821,0.084,9.78,5
0.812,0.055,9.783,5
0.807,0.057,9.783,5
0.802,0.067,9.79,5
0.84,0.122,9.749,5
0.812,0.057,9.749,5
0.768,0.067,9.768,5
0.78,0.091,9.763,5
0.788,0.076,9.792,5
0.812,0.081,9.749,5
0.824,0.052,9.735,5
0.809,0.052,9.756,6
0.797,0.048,9.773,5
0.792,0.091,9.766,5
0.831,0.072,9.79,5
0.783,0.038,9.804,5
0.792,0.045,9.797,5
0.84,0.062,9.768,5
0.814,0.048,9.771,5
0.826,0.052,9.795,5
0.809,0.1,9.797,5
0.852,0.05,9.787,5
0.802,0.069,9.756,5
0.826,0.055,9.763,5
0.819,0.072,9.759,5
0.826,0.057,9.828,5
0.812,0.1,9.775,5
0.814,0.11,9.763,5
0.824,0.057,9.814,5
0.802,0.067,9.783,5
0.797,0.084,9.766,5
0.819,0.086,9.773,5
0.859,0.055,9.804,5
0.824,0.079,9.768,5
0.804,0.074,9.809,5
0.807,0.098,9.804,6
0.824,0.057,9.749,5
0.819,0.048,9.816,5
0.824,0.057,9.783,5
0.819,0.062,9.763,5
0.824,0.057,9.73,5
0.84,0.052,9.747,5
0.812,0.076,9.744,5
0.8,0.081,9.787,5
0.804,0.096,9.787,5
0.828,0.079,9.785,5
0.84,0.093,9.751,5
0.797,0.048,9.785,5
0.833,0.072,9.766,5
0.824,0.084,9.716,5
0.833,0.079,9.766,5
0.8,0.057,9.751,5
0.824,0.048,9.802,5
0.809,0.074,9.763,5
0.819,0.067,9.756,5
0.797,0.072,9.775,5
0.802,0.062,9.773,5
0.816,0.052,9.723,5
0.828,0.038,9.737,5
0.831,0.084,9.756,6
0.828,0.074,9.775,5
0.814,0.045,9.787,5
0.807,0.081,9.773,5
0.848,0.1,9.778,5
0.833,0.06,9.739,5
0.826,0.043,9.775,5
0.831,0.1,9.785,5
0.819,0.064,9.806,5
0.819,0.115,9.754,5
0.821,0.076,9.761,5
0.826,0.076,9.749,5
0.802,0.057,9.795,5
0.852,0.04,9.744,5
0.816,0.091,9.763,5
0.836,0.093,9.783,5
0.814,0.06,9.773,5
0.833,0.079,9.795,5
0.85,0.117,9.747,5
0.809,0.081,9.771,5
0.804,0.079,9.771,5
0.816,0.052,9.761,5
0.831,0.064,9.804,5
0.821,0.067,9.754,5
0.814,0.081,9.754,6
0.783,0.064,9.761,5
0.836,0.064,9.742,5
0.802,0.081,9.73,5
0.807,0.06,9.783,5
0.819,0.069,9.797,5
0.816,0.045,9.787,5
0.807,0.076,9.754,5
0.821,0.05,9.735,5
0.809,0.057,9.775,5
0.788,0.064,9.78,5
0.807,0.057,9.768,5
0.788,0.1,9.771,5
0.826,0.072,9.78,5
0.836,0.04,9.783,5
0.807,0.057,9.783,5
0.795,0.093,9.795,5
0.802,0.093,9.797,5
0.855,0.103,9.787,5
0.819,0.084,9.835,5
0.819,0.081,9.785,5
0.79,0.069,9.744,5
0.831,0.06,9.766,5
0.807,0.062,9.756,5
0.838,0.06,9.778,6
0.821,0.098,9.783,5
0.831,0.081,9.773,5
0.84,0.052,9.761,5
0.8,0.057,9.761,5
0.85,0.086,9.773,5
0.812,0.086,9.795,5
0.802,0.076,9.766,5
0.802,0.06,9.763,5
0.819,0.05,9.763,5
0.79,0.072,9.711,5
0.836,0.055,9.739,5
0.795,0.069,9.785,5
0.828,0.067,9.804,5
0.807,0.062,9.768,5
0.821,0.05,9.768,5
0.828,0.079,9.759,5
0.857,0.103,9.783,5
0.855,0.084,9.792,5
0.771,0.072,9.763,5
0.821,0.072,9.761,5
0.79,0.098,9.749,5
0.814,0.031,9.797,5
0.819,0.04,9.773,5
0.807,0.088,9.773,6
0.785,0.072,9.739,5
0.797,0.05,9.771,5
0.838,0.074,9.79,5
0.812,0.05,9.771,5
0.838,0.096,9.783,5
0.79,0.091,9.78,5
0.783,0.067,9.811,5
0.804,0.098,9.756,5
0.819,0.072,9.775,5
0.821,0.081,9.785,5
0.826,0.048,9.83,5
0.812,0.072,9.749,5
0.84,0.079,9.802,5
0.828,0.057,9.771,5
0.814,0.067,9.737,5
0.812,0.117,9.768,5
0.778,0.079,9.795,5
0.84,0.064,9.763,5
0.802,0.086,9.775,5
0.792,0.088,9.759,5
0.816,0.084,9.809,5
0.824,0.05,9.806,5
0.833,0.067,9.768,6
0.816,0.05,9.778,5
0.816,0.131,9.783,5
0.819,0.067,9.79,5
0.838,0.052,9.778,5
0.838,0.108,9.751,5
0.84,0.081,9.763,5
0.836,0.029,9.723,5
0.814,0.036,9.78,5
0.824,0.064,9.751,5
0.831,0.076,9.806,5
0.833,0.05,9.763,5
0.797,0.021,9.773,5
0.804,0.086,9.795,5
0.783,0.076,9.775,5
0.804,0.081,9.754,5
0.812,0.052,9.775,5
0.809,0.062,9.797,5
0.807,0.069,9.768,5
0.812,0.05,9.747,5
0.771,0.074,9.78,5
0.802,0.038,9.809,5
0.8,0.088,9.739,5
0.785,0.067,9.744,5
0.828,0.088,9.804,5
0.797,0.031,9.806,6
0.819,0.026,9.797,5
0.809,0.079,9.771,5
0.824,0.064,9.775,5
0.804,0.081,9.787,5
0.838,0.069,9.797,5
0.802,0.072,9.754,5
0.812,0.074,9.785,5
0.836,0.112,9.732,5
0.819,0.062,9.771,5
0.807,0.062,9.785,5
0.809,0.064,9.797,5
0.797,0.091,9.78,5
0.804,0.038,9.773,5
0.859,0.04,9.78,5
0.802,0.086,9.775,5
0.812,0.069,9.783,5
0.814,0.112,9.756,5
0.804,0.074,9.763,5
0.807,0.057,9.785,5
0.821,0.045,9.78,5
0.819,0.119,9.771,5
0.797,0.091,9.771,5
0.804,0.06,9.792,6
0.792,0.086,9.78,5
0.843,0.074,9.78,5
0.824,0.081,9.751,5
0.795,0.069,9.773,5
0.828,0.076,9.783,5
0.836,0.067,9.809,5
0.843,0.069,9.747,5
0.845,0.06,9.778,5
0.814,0.06,9.804,5
0.795,0.064,9.809,5
0.833,0.088,9.818,5
0.804,0.112,9.759,5
0.838,0.067,9.766,5
0.828,0.057,9.763,5
0.809,0.045,9.744,5
0.8,0.096,9.751,5
0.819,0.043,9.744,5
0.816,0.076,9.785,5
0.848,0.067,9.821,5
0.833,0.055,9.785,5
0.816,0.064,9.735,5
0.795,0.062,9.754,5
0.783,0.076,9.749,5
0.809,0.06,9.795,6
0.792,0.081,9.749,5
0.812,0.038,9.735,5
0.828,0.105,9.773,5
0.826,0.084,9.742,5
0.84,0.057,9.785,5
0.819,0.057,9.797,5
0.864,0.076,9.768,5
0.809,0.057,9.78,5
0.816,0.069,9.771,5
0.812,0.096,9.775,5
0.826,0.076,9.768,5
0.826,0.069,9.766,5
0.824,0.062,9.79,5
0.85,0.081,9.78,5
0.831,0.029,9.787,5
0.812,0.098,9.799,5
0.826,0.072,9.775,5
0.831,0.064,9.785,5
0.819,0.062,9.792,5
0.845,0.069,9.766,5
0.843,0.067,9.725,5
0.809,0.06,9.756,5
0.802,0.045,9.785,5
0.804,0.06,9.766,6
0.788,0.062,9.739,5
0.826,0.038,9.749,5
0.824,0.064,9.763,5
0.826,0.055,9.797,5
0.833,0.079,9.73,5
0.804,0.084,9.783,5
0.836,0.064,9.83,5
0.831,0.055,9.79,5
0.85,0.033,9.763,5
0.867,0.1,9.749,5
0.792,0.045,9.763,5
0.776,0.074,9.751,5
0.821,0.081,9.768,5
0.814,0.076,9.754,5
0.816,0.1,9.778,5
0.843,0.076,9.785,5
0.797,0.06,9.768,5
0.816,0.067,9.747,5
0.809,0.11,9.727,5
0.826,0.062,9.783,5
0.8,0.076,9.79,5
0.828,0.05,9.804,5
0.802,0.086,9.742,5
0.804,0.064,9.759,6
0.79,0.072,9.742,5
0.8,0.098,9.802,5
0.804,0.072,9.783,5
0.802,0.079,9.725,5
0.833,0.04,9.744,5
0.802,0.1,9.766,5
0.819,0.079,9.775,5
0.807,0.079,9.771,5
0.828,0.079,9.811,5
0.807,0.112,9.768,5
0.826,0.057,9.768,5
0.814,0.072,9.751,5
0.795,0.076,9.754,5
0.859,0.069,9.785,5
0.826,0.062,9.768,5
0.821,0.06,9.783,5
0.814,0.064,9.771,5
0.828,0.062,9.797,5
0.826,0.074,9.754,5
0.802,0.04,9.749,5
0.816,0.062,9.763,5
0.812,0.081,9.749,5
0.84,0.081,9.773,5
0.824,0.064,9.759,6
0.819,0.072,9.742,5
0.773,0.076,9.792,5
0.812,0.067,9.809,5
0.8,0.088,9.727,5
0.819,0.055,9.783,5
0.78,0.076,9.761,5
0.826,0.062,9.749,5
0.8,0.093,9.766,5
0.814,0.036,9.799,5
0.836,0.115,9.754,5
0.826,0.067,9.773,5
0.8,0.096,9.785,5
0.826,0.088,9.766,5
0.838,0.086,9.754,5
0.778,0.074,9.766,5
0.802,0.072,9.787,5
0.819,0.079,9.778,5
0.821,0.057,9.783,5
0.826,0.064,9.79,5
0.812,0.062,9.809,5
0.833,0.069,9.783,5
0.816,0.081,9.751,5
0.792,0.098,9.754,5
0.807,0.064,9.828,6
0.809,0.033,9.797,5
0.812,0.081,9.799,5
0.792,0.055,9.783,5
0.826,0.074,9.768,5
0.816,0.045,9.816,5
0.809,0.088,9.783,5
0.843,0.086,9.771,5
0.79,0.072,9.778,5
0.757,0.057,9.823,5
0.831,0.069,9.795,5
0.838,0.072,9.727,5
0.824,0.052,9.763,5
0.814,0.088,9.747,5
0.814,0.067,9.795,5
0.809,0.084,9.783,5
0.828,0.084,9.78,5
0.8,0.069,9.806,5
0.809,0.04,9.778,5
0.804,0.074,9.785,5
0.785,0.076,9.785,5
0.84,0.079,9.749,5
0.802,0.06,9.735,5
0.821,0.072,9.771,5
0.814,0.115,9.763,6
0.833,0.033,9.768,5
0.828,0.064,9.797,5
0.836,0.069,9.783,5
0.814,0.069,9.773,5
0.809,0.081,9.768,5
0.831,0.069,9.756,5
0.802,0.06,9.79,5
0.79,0.06,9.797,5
0.819,0.079,9.787,5
0.819,0.096,9.806,5
0.804,0.096,9.795,5
0.836,0.06,9.78,5
0.79,0.064,9.761,5
0.795,0.06,9.79,5
0.831,0.079,9.775,5
0.812,0.076,9.761,5
0.812,0.074,9.747,5
0.797,0.06,9.78,5
0.812,0.074,9.766,5
0.821,0.043,9.747,5
0.85,0.072,9.732,5
0.809,0.081,9.768,5
0.831,0.055,9.811,6
0.831,0.069,9.778,5
0.816,0.052,9.783,5
0.797,0.062,9.778,5
0.804,0.076,9.804,5
0.836,0.055,9.763,5
0.821,0.06,9.747,5
0.84,0.064,9.773,5
0.807,0.074,9.771,5
0.821,0.067,9.806,5
0.804,0.088,9.754,5
0.838,0.057,9.79,5
0.819,0.093,9.754,5
0.797,0.045,9.785,5
0.855,0.093,9.78,5
0.816,0.081,9.759,5
0.824,0.06,9.768,5
0.821,0.055,9.785,5
0.821,0.045,9.792,5
0.826,0.05,9.744,5
0.84,0.062,9.771,5
0.831,0.05,9.773,5
0.797,0.05,9.778,5
0.8,0.055,9.775,5
0.826,0.072,9.756,5
0.828,0.098,9.744,6
0.833,0.084,9.792,5
0.819,0.052,9.809,5
0.795,0.074,9.783,5
0.836,0.081,9.783,5
0.831,0.052,9.763,5
0.828,0.064,9.802,5
0.804,0.112,9.783,5
0.816,0.081,9.763,5
0.797,0.067,9.778,5
0.809,0.084,9.816,5
0.85,0.081,9.773,5
0.814,0.084,9.73,5
0.828,0.074,9.773,5
0.816,0.06,9.785,5
0.826,0.052,9.78,5
0.807,0.06,9.751,5
0.828,0.084,9.771,5
0.843,0.079,9.785,5
0.826,0.036,9.759,5
0.795,0.088,9.783,5
0.819,0.086,9.804,5
0.819,0.062,9.747,5
0.797,0.086,9.725,5
0.788,0.057,9.785,6
0.821,0.072,9.804,5
0.814,0.06,9.802,5
0.814,0.076,9.751,5
0.821,0.064,9.799,5
0.814,0.045,9.799,5
0.807,0.064,9.749,5
0.802,0.081,9.78,5
0.802,0.055,9.768,5
0.814,0.076,9.78,5
0.797,0.069,9.785,5
0.792,0.1,9.766,5
0.797,0.064,9.742,5
0.826,0.038,9.773,5
0.8,0.076,9.783,5
0.788,0.084,9.816,5
0.819,0.1,9.761,5
0.816,0.067,9.775,5
0.821,0.1,9.773,5
0.802,0.067,9.775,5
0.833,0.088,9.751,5
0.783,0.108,9.72,5
0.802,0.093,9.775,5
0.814,0.074,9.761,6
0.804,0.072,9.795,5
0.821,0.098,9.761,5
0.831,0.064,9.737,5
0.814,0.081,9.785,5
0.816,0.043,9.792,5
0.816,0.069,9.766,5
0.843,0.057,9.727,5
0.816,0.079,9.783,5
0.8,0.05,9.785,5
0.821,0.067,9.818,5
0.809,0.079,9.766,5
0.831,0.064,9.78,5
0.824,0.1,9.783,5
0.833,0.05,9.792,5
0.785,0.074,9.787,5
0.814,0.04,9.766,5
0.843,0.072,9.744,5
0.797,0.084,9.742,5
0.812,0.05,9.754,5
0.819,0.074,9.783,5
0.828,0.072,9.79,5
0.8,0.06,9.763,5
0.807,0.057,9.763,5
0.848,0.084,9.768,6
0.814,0.064,9.744,5
0.788,0.076,9.759,5
0.797,0.06,9.809,5
0.807,0.067,9.771,5
0.788,0.091,9.783,5
0.812,0.086,9.792,5
0.819,0.064,9.773,5
0.824,0.055,9.84,5
0.802,0.06,9.773,5
0.848,0.06,9.761,5
0.84,0.072,9.727,5
0.828,0.093,9.787,5
0.812,0.072,9.795,5
0.821,0.052,9.792,5
0.84,0.091,9.763,5
0.826,0.055,9.727,5
0.814,0.081,9.763,5
0.792,0.064,9.766,5
0.809,0.067,9.768,5
0.836,0.086,9.775,5
0.826,0.088,9.795,5
0.785,0.103,9.775,5
0.804,0.04,9.804,6
0.812,0.072,9.759,5
0.807,0.079,9.773,5
0.804,0.079,9.778,5
0.785,0.05,9.821,5
0.814,0.091,9.787,5
0.821,0.11,9.751,5
0.819,0.06,9.797,5
0.814,0.069,9.778,5
0.843,0.055,9.804,5
0.807,0.064,9.78,5
0.826,0.103,9.751,5
0.826,0.112,9.783,5
0.821,0.048,9.79,5
0.824,0.081,9.787,5
0.836,0.057,9.778,5
0.831,0.079,9.787,5
0.783,0.088,9.747,5
0.828,0.093,9.763,5
0.852,0.052,9.756,5
0.831,0.055,9.787,5
0.836,0.108,9.761,5
0.84,0.057,9.804,5
0.797,0.076,9.802,5
0.812,0.072,9.742,6
0.816,0.081,9.737,5
0.788,0.055,9.785,5
0.828,0.06,9.775,5
0.802,0.074,9.751,5
0.843,0.084,9.773,5
0.807,0.072,9.785,5
0.819,0.048,9.797,5
0.79,0.086,9.763,5
0.833,0.088,9.778,5
0.809,0.076,9.806,5
0.804,0.057,9.804,5
0.833,0.045,9.766,5
0.826,0.074,9.763,5
0.828,0.093,9.773,5
0.824,0.074,9.756,5
0.809,0.079,9.766,5
0.812,0.105,9.802,5
0.826,0.064,9.802,5
0.795,0.081,9.775,5
0.804,0.084,9.763,5
0.804,0.081,9.795,5
0.812,0.079,9.778,5
0.809,0.081,9.763,5
0.783,0.076,9.735,6
0.814,0.088,9.818,5
0.821,0.052,9.787,5
0.831,0.069,9.792,5
0.788,0.1,9.756,5
0.797,0.069,9.778,5
0.826,0.098,9.795,5
0.816,0.04,9.78,5
0.812,0.074,9.751,5
0.804,0.05,9.792,5
0.845,0.072,9.768,5
0.8,0.043,9.775,5
0.833,0.088,9.787,5
0.826,0.079,9.768,5
0.845,0.064,9.811,5
0.816,0.062,9.773,5
0.824,0.076,9.809,5
0.824,0.084,9.771,5
0.836,0.062,9.766,5
0.797,0.057,9.773,5
0.809,0.088,9.79,5
0.816,0.103,9.78,5
0.821,0.088,9.761,5
0.848,0.067,9.768,5
0.816,0.098,9.773,6
0.824,0.052,9.814,5
0.819,0.091,9.78,5
0.833,0.074,9.795,5
0.814,0.074,9.795,5
0.824,0.057,9.802,5
0.812,0.069,9.821,5
0.828,0.06,9.754,5
0.831,0.074,9.759,5
0.8,0.084,9.768,5
0.809,0.086,9.811,5
0.807,0.103,9.763,5
0.852,0.072,9.785,5
0.809,0.084,9.749,5
0.819,0.055,9.792,5
0.828,0.06,9.773,5
0.826,0.081,9.763,5
0.852,0.076,9.727,5
0.807,0.055,9.773,5
0.848,0.062,9.773,5
0.816,0.098,9.768,5
0.828,0.072,9.809,5
0.814,0.055,9.778,5
0.826,0.064,9.737,5
0.807,0.06,9.754,6
0.824,0.045,9.799,5
0.797,0.091,9.795,5
0.807,0.062,9.783,5
0.836,0.055,9.797,5
0.807,0.062,9.785,5
0.828,0.088,9.761,5
0.807,0.052,9.751,5
0.795,0.033,9.756,5
0.802,0.06,9.775,5
0.824,0.052,9.785,5
0.778,0.088,9.763,5
0.814,0.067,9.785,5
0.816,0.103,9.771,5
0.812,0.093,9.766,5
0.812,0.06,9.768,5
0.821,0.057,9.787,5
0.812,0.072,9.804,5
0.79,0.067,9.787,5
0.821,0.086,9.768,5
0.804,0.076,9.766,5
0.812,0.048,9.775,5
0.831,0.086,9.742,5
0.833,0.055,9.783,5
0.809,0.084,9.792,6
0.828,0.076,9.811,5
0.852,0.076,9.785,5
0.804,0.069,9.778,5
0.809,0.081,9.809,5
0.812,0.084,9.754,5
0.836,0.064,9.799,5
0.821,0.079,9.775,5
0.819,0.043,9.78,5
0.824,0.108,9.749,5
0.824,0.098,9.78,5
0.838,0.112,9.795,5
0.807,0.072,9.802,5
0.845,0.074,9.754,5
0.812,0.04,9.744,5
0.807,0.062,9.771,5
0.768,0.057,9.797,5
0.809,0.084,9.797,5
0.804,0.062,9.739,5
0.848,0.074,9.771,5
0.814,0.093,9.795,5
0.819,0.055,9.778,5
0.804,0.064,9.747,5
0.807,0.067,9.771,5
0.831,0.096,9.756,5
0.836,0.052,9.78,6
0.809,0.084,9.835,5
0.807,0.076,9.771,5
0.809,0.074,9.763,5
0.826,0.088,9.754,5
0.824,0.072,9.795,5
0.812,0.052,9.761,5
0.8,0.067,9.787,5
0.814,0.081,9.737,5
0.824,0.057,9.792,5
0.821,0.074,9.795,5
0.8,0.069,9.749,5
0.819,0.069,9.797,5
0.812,0.069,9.778,5
0.838,0.062,9.797,5
0.804,0.024,9.783,5
0.831,0.055,9.795,5
0.821,0.084,9.775,5
0.852,0.048,9.799,5
0.816,0.093,9.802,5
0.809,0.06,9.783,5
0.831,0.108,9.744,5
0.828,0.076,9.739,5
0.845,0.057,9.785,5
0.795,0.076,9.79,6
0.828,0.108,9.799,5
0.828,0.067,9.766,5
0.833,0.052,9.783,5
0.8,0.105,9.792,5
0.821,0.06,9.809,5
0.836,0.096,9.773,5
0.802,0.076,9.79,5
0.826,0.072,9.804,5
0.778,0.062,9.814,5
0.812,0.081,9.804,5
0.802,0.069,9.799,5
0.826,0.069,9.778,5
0.797,0.093,9.739,5
0.816,0.048,9.778,5
0.826,0.069,9.749,5
0.821,0.076,9.756,5
0.809,0.084,9.768,5
0.783,0.081,9.787,5
0.824,0.096,9.809,5
0.833,0.088,9.787,5
0.826,0.067,9.73,5
0.807,0.076,9.742,5
0.821,0.062,9.797,5
0.816,0.06,9.751,6
0.814,0.072,9.771,5
0.804,0.093,9.761,5
0.826,0.052,9.802,5
0.8,0.086,9.787,5
0.802,0.067,9.754,5
0.838,0.06,9.761,5
0.826,0.072,9.795,5
0.845,0.045,9.773,5
0.824,0.067,9.799,5
0.814,0.079,9.804,5
0.831,0.069,9.747,5
0.831,0.069,9.792,5
0.809,0.081,9.792,5
0.819,0.055,9.787,5
0.831,0.062,9.759,5
0.828,0.055,9.79,5
0.833,0.084,9.826,5
0.802,0.062,9.763,5
0.833,0.093,9.756,5
0.802,0.11,9.761,5
0.843,0.057,9.802,5
0.812,0.076,9.725,5
0.809,0.086,9.792,5
0.807,0.098,9.783,6
0.783,0.038,9.797,5
0.821,0.074,9.766,5
0.819,0.062,9.806,5
0.821,0.052,9.783,5
0.809,0.1,9.751,5
0.855,0.072,9.754,5
0.831,0.067,9.778,5
0.836,0.088,9.792,5
0.788,0.108,9.79,5
0.836,0.067,9.79,5
0.802,0.052,9.78,5
0.814,0.074,9.732,5
0.843,0.076,9.747,5
0.812,0.069,9.775,5
0.821,0.069,9.79,5
0.802,0.064,9.785,5
0.826,0.052,9.763,5
0.826,0.069,9.763,5
0.84,0.084,9.804,5
0.8,0.081,9.761,5
0.814,0.067,9.785,5
0.804,0.079,9.809,5
0.845,0.069,9.792,5
