sensorspeed,units,gravity,Accuracy
0.831,0.086,9.79,5
0.852,0.043,9.763,5
0.85,0.067,9.773,5
0.814,0.069,9.761,5
0.838,0.076,9.771,5
0.821,0.074,9.754,5
0.809,0.052,9.785,5
0.819,0.081,9.806,6
0.836,0.067,9.771,5
0.816,0.079,9.744,5
0.836,0.074,9.771,5
0.821,0.091,9.816,5
0.804,0.074,9.799,5
0.826,0.119,9.775,5
0.824,0.103,9.744,5
0.824,0.067,9.773,5
0.807,0.06,9.773,5
0.833,0.086,9.766,5
0.812,0.084,9.72,5
0.843,0.074,9.79,5
0.826,0.081,9.792,5
0.804,0.069,9.778,5
0.819,0.057,9.78,5
0.812,0.062,9.797,5
0.8,0.06,9.806,5
0.804,0.067,9.79,5
0.812,0.057,9.785,5
0.79,0.074,9.775,5
0.826,0.055,9.78,5
0.807,0.069,9.744,5
0.816,0.105,9.775,5
0.812,0.072,9.766,6
0.828,0.06,9.771,5
0.84,0.069,9.768,5
0.831,0.072,9.766,5
0.816,0.072,9.811,5
0.824,0.067,9.756,5
0.826,0.076,9.783,5
0.804,0.081,9.742,5
0.826,0.052,9.785,5
0.812,0.064,9.787,5
0.85,0.048,9.761,5
0.819,0.084,9.778,5
0.836,0.055,9.78,5
0.831,0.048,9.79,5
0.852,0.052,9.775,5
0.855,0.052,9.775,5
0.797,0.069,9.763,5
0.824,0.076,9.792,5
0.862,0.048,9.785,5
0.84,0.064,9.783,5
0.816,0.098,9.78,5
0.814,0.072,9.792,5
0.816,0.064,9.787,5
0.84,0.062,9.816,5
0.828,0.105,9.799,6
0.833,0.052,9.768,5
0.843,0.079,9.802,5
0.807,0.084,9.778,5
0.843,0.084,9.766,5
0.814,0.084,9.768,5
0.826,0.064,9.778,5
0.816,0.084,9.773,5
0.857,0.031,9.775,5
0.824,0.067,9.744,5
0.836,0.048,9.756,5
0.843,0.076,9.768,5
0.857,0.074,9.797,5
0.838,0.103,9.785,5
0.819,0.038,9.773,5
0.864,0.033,9.785,5
0.807,0.052,9.783,5
0.826,0.079,9.78,5
0.816,0.096,9.783,5
0.838,0.067,9.797,5
0.807,0.084,9.771,5
0.814,0.072,9.747,5
0.833,0.084,9.771,5
0.838,0.096,9.771,5
0.833,0.081,9.763,6
0.828,0.057,9.785,5
0.816,0.074,9.783,5
0.8,0.079,9.759,5
0.833,0.067,9.763,5
0.824,0.084,9.735,5
0.802,0.103,9.802,5
0.816,0.112,9.778,5
0.802,0.079,9.759,5
0.812,0.1,9.761,5
0.85,0.064,9.787,5
0.821,0.069,9.814,5
0.819,0.06,9.744,5
0.855,0.069,9.778,5
0.821,0.052,9.725,5
0.838,0.052,9.806,5
0.816,0.088,9.771,5
0.838,0.103,9.739,5
0.85,0.084,9.744,5
0.848,0.052,9.826,5
0.807,0.086,9.775,5
0.814,0.072,9.768,5
0.826,0.093,9.747,5
0.828,0.079,9.768,5
0.836,0.079,9.787,6
0.807,0.074,9.749,5
0.824,0.064,9.799,5
0.785,0.088,9.761,5
0.807,0.062,9.766,5
0.814,0.091,9.802,5
0.836,0.062,9.802,5
0.812,0.076,9.799,5
0.819,0.072,9.804,5
0.85,0.062,9.761,5
0.824,0.081,9.751,5
0.836,0.076,9.792,5
0.814,0.086,9.73,5
0.821,0.06,9.78,5
0.821,0.064,9.778,5
0.828,0.081,9.759,5
0.807,0.069,9.766,5
0.802,0.074,9.766,5
0.843,0.091,9.756,5
0.838,0.081,9.778,5
0.84,0.084,9.797,5
0.838,0.064,9.778,5
0.869,0.079,9.795,5
0.79,0.074,9.792,5
0.802,0.062,9.823,6
0.821,0.072,9.763,5
0.848,0.064,9.751,5
0.819,0.069,9.797,5
0.809,0.045,9.83,5
0.819,0.091,9.795,5
0.809,0.072,9.795,5
0.809,0.05,9.763,5
0.776,0.074,9.739,5
0.836,0.098,9.787,5
0.797,0.091,9.742,5
0.8,0.052,9.727,5
0.802,0.081,9.773,5
0.8,0.052,9.751,5
0.79,0.1,9.773,5
0.8,0.084,9.737,5
0.836,0.069,9.792,5
0.8,0.057,9.79,5
0.828,0.064,9.792,5
0.828,0.074,9.747,5
0.821,0.076,9.785,5
0.809,0.052,9.797,5
0.836,0.069,9.806,5
0.824,0.105,9.768,5
0.85,0.064,9.783,6
0.857,0.057,9.727,5
0.831,0.081,9.795,5
0.809,0.076,9.799,5
0.795,0.064,9.768,5
0.852,0.062,9.773,5
0.85,0.084,9.775,5
0.828,0.091,9.802,5
0.816,0.076,9.778,5
0.819,0.084,9.778,5
0.819,0.096,9.754,5
0.833,0.052,9.811,5
0.826,0.057,9.763,5
0.802,0.045,9.732,5
0.836,0.064,9.763,5
0.833,0.084,9.785,5
0.816,0.06,9.783,5
0.824,0.086,9.792,5
0.833,0.088,9.761,5
0.816,0.048,9.737,5
0.874,0.057,9.78,5
0.804,0.081,9.771,5
0.814,0.026,9.775,5
0.828,0.105,9.783,5
0.816,0.067,9.783,6
0.826,0.055,9.763,5
0.816,0.076,9.797,5
0.831,0.084,9.814,5
0.838,0.084,9.727,5
0.814,0.043,9.754,5
0.821,0.064,9.799,5
0.824,0.081,9.766,5
0.855,0.103,9.756,5
0.821,0.076,9.778,5
0.845,0.098,9.747,5
0.85,0.062,9.787,5
0.833,0.067,9.763,5
0.819,0.062,9.783,5
0.824,0.064,9.79,5
0.816,0.067,9.763,5
0.792,0.045,9.797,5
0.809,0.074,9.773,5
0.843,0.067,9.747,5
0.8,0.074,9.766,5
0.821,0.064,9.806,5
0.824,0.086,9.809,5
0.814,0.067,9.792,5
0.838,0.081,9.759,5
0.807,0.067,9.759,6
0.802,0.062,9.775,5
0.826,0.064,9.711,5
0.855,0.079,9.787,5
0.836,0.076,9.773,5
0.809,0.091,9.773,5
0.814,0.093,9.751,5
0.831,0.093,9.799,5
0.824,0.076,9.744,5
0.828,0.043,9.795,5
0.831,0.062,9.797,5
0.807,0.069,9.754,5
0.804,0.052,9.804,5
0.826,0.081,9.785,5
0.831,0.062,9.773,5
0.826,0.074,9.787,5
0.848,0.081,9.792,5
0.819,0.091,9.78,5
0.836,0.06,9.778,5
0.838,0.074,9.771,5
0.828,0.076,9.821,5
0.828,0.069,9.783,5
0.828,0.084,9.792,5
0.838,0.074,9.785,5
0.773,0.086,9.811,6
0.797,0.072,9.766,5
0.79,0.043,9.768,5
0.819,0.072,9.761,5
0.8,0.076,9.78,5
0.812,0.04,9.821,5
0.828,0.084,9.73,5
0.826,0.05,9.775,5
0.833,0.057,9.811,5
0.838,0.081,9.795,5
0.867,0.088,9.759,5
0.821,0.064,9.785,5
0.838,0.043,9.802,5
0.821,0.06,9.792,5
0.843,0.062,9.804,5
0.802,0.093,9.747,5
0.831,0.067,9.763,5
0.831,0.076,9.78,5
0.843,0.06,9.778,5
0.852,0.079,9.756,5
0.807,0.093,9.775,5
0.814,0.076,9.795,5
0.831,0.084,9.749,5
0.828,0.057,9.78,5
0.831,0.096,9.778,6
0.809,0.084,9.778,5
0.812,0.064,9.797,5
0.843,0.036,9.83,5
0.821,0.069,9.771,5
0.804,0.043,9.747,5
0.84,0.067,9.771,5
0.785,0.064,9.747,5
0.828,0.048,9.778,5
0.819,0.067,9.773,5
0.826,0.074,9.771,5
0.826,0.088,9.771,5
0.826,0.038,9.785,5
0.812,0.1,9.795,5
0.8,0.076,9.785,5
0.84,0.098,9.756,5
0.833,0.064,9.79,5
0.85,0.052,9.771,5
0.819,0.086,9.744,5
0.824,0.072,9.828,5
0.792,0.084,9.761,5
0.819,0.088,9.737,5
0.804,0.081,9.785,5
0.824,0.05,9.799,6
0.85,0.081,9.737,5
0.824,0.038,9.778,5
0.816,0.086,9.806,5
0.797,0.048,9.79,5
0.862,0.067,9.785,5
0.819,0.05,9.732,5
0.828,0.067,9.773,5
0.821,0.103,9.797,5
0.843,0.074,9.818,5
0.833,0.052,9.754,5
0.816,0.045,9.73,5
0.828,0.098,9.751,5
0.8,0.067,9.797,5
0.859,0.067,9.763,5
0.848,0.055,9.787,5
0.809,0.064,9.79,5
0.828,0.069,9.766,5
0.843,0.074,9.78,5
0.864,0.088,9.763,5
0.831,0.064,9.778,5
0.826,0.093,9.785,5
0.826,0.079,9.809,5
0.824,0.088,9.735,5
0.862,0.076,9.751,6
0.85,0.081,9.771,5
0.812,0.074,9.771,5
0.821,0.088,9.806,5
0.814,0.084,9.811,5
0.819,0.079,9.785,5
0.79,0.108,9.785,5
0.788,0.062,9.773,5
0.795,0.098,9.718,5
0.821,0.069,9.754,5
0.814,0.091,9.783,5
0.802,0.057,9.754,5
0.831,0.081,9.79,5
0.826,0.072,9.773,5
0.833,0.076,9.78,5
0.802,0.105,9.792,5
0.821,0.064,9.768,5
0.821,0.074,9.732,5
0.826,0.062,9.778,5
0.828,0.084,9.778,5
0.824,0.072,9.775,5
0.821,0.088,9.778,5
0.855,0.074,9.78,5
0.838,0.069,9.775,5
0.828,0.076,9.79,5
0.819,0.05,9.802,6
0.797,0.052,9.751,5
0.821,0.064,9.759,5
0.812,0.079,9.773,5
0.819,0.045,9.806,5
0.826,0.06,9.792,5
0.831,0.043,9.771,5
0.864,0.074,9.802,5
0.821,0.062,9.775,5
0.816,0.045,9.795,5
0.831,0.088,9.768,5
0.85,0.06,9.775,5
0.8,0.06,9.735,5
0.848,0.076,9.787,5
0.855,0.076,9.763,5
0.824,0.084,9.785,5
0.816,0.1,9.773,5
0.819,0.079,9.749,5
0.819,0.057,9.785,5
0.812,0.06,9.818,5
0.84,0.086,9.778,5
0.816,0.055,9.763,5
0.85,0.031,9.795,5
0.814,0.06,9.785,5
0.833,0.064,9.797,6
0.812,0.055,9.713,5
0.824,0.021,9.771,5
0.812,0.084,9.806,5
0.855,0.045,9.768,5
0.836,0.074,9.785,5
0.867,0.076,9.811,5
0.821,0.093,9.775,5
0.819,0.072,9.768,5
0.85,0.067,9.787,5
0.859,0.096,9.78,5
0.862,0.057,9.768,5
0.802,0.079,9.802,5
0.819,0.036,9.799,5
0.821,0.084,9.768,5
0.819,0.06,9.783,5
0.821,0.096,9.799,5
0.833,0.069,9.816,5
0.812,0.067,9.773,5
0.792,0.088,9.749,5
0.8,0.076,9.783,5
0.843,0.067,9.811,5
0.857,0.031,9.809,5
0.824,0.074,9.759,5
0.819,0.062,9.747,6
0.826,0.069,9.773,5
0.79,0.086,9.735,5
0.804,0.088,9.775,5
0.857,0.064,9.756,5
0.845,0.04,9.792,5
0.807,0.06,9.773,5
0.852,0.062,9.816,5
0.828,0.081,9.773,5
0.838,0.093,9.773,5
0.821,0.091,9.749,5
0.848,0.033,9.775,5
0.862,0.076,9.756,5
0.838,0.064,9.773,5
0.819,0.069,9.792,5
0.79,0.076,9.771,5
0.814,0.048,9.783,5
0.795,0.067,9.761,5
0.821,0.057,9.771,5
0.812,0.062,9.761,5
0.824,0.052,9.804,5
0.804,0.081,9.768,5
0.804,0.079,9.771,5
0.816,0.079,9.768,5
0.807,0.067,9.806,5
0.807,0.062,9.766,6
0.8,0.062,9.799,5
0.84,0.06,9.792,5
0.824,0.096,9.747,5
0.831,0.069,9.78,5
0.812,0.038,9.792,5
0.85,0.079,9.775,5
0.836,0.088,9.744,5
0.848,0.084,9.773,5
0.84,0.052,9.785,5
0.831,0.052,9.802,5
0.838,0.105,9.778,5
0.809,0.072,9.759,5
0.821,0.062,9.806,5
0.836,0.067,9.768,5
0.84,0.067,9.737,5
0.807,0.091,9.766,5
0.812,0.062,9.795,5
0.807,0.067,9.799,5
0.845,0.036,9.785,5
0.819,0.067,9.778,5
0.809,0.072,9.795,5
0.838,0.062,9.773,5
0.802,0.06,9.78,5
0.838,0.079,9.806,6
0.855,0.088,9.749,5
0.821,0.057,9.768,5
0.812,0.072,9.768,5
0.807,0.076,9.799,5
0.812,0.076,9.766,5
0.828,0.048,9.79,5
0.838,0.062,9.747,5
0.821,0.057,9.768,5
0.8,0.064,9.783,5
0.8,0.055,9.775,5
0.876,0.057,9.775,5
0.819,0.079,9.773,5
0.809,0.072,9.754,5
0.776,0.105,9.751,5
0.84,0.074,9.792,5
0.809,0.062,9.78,5
0.812,0.05,9.826,5
0.8,0.072,9.795,5
0.826,0.064,9.78,5
0.838,0.076,9.806,5
0.845,0.093,9.773,5
0.848,0.069,9.785,5
0.809,0.067,9.79,5
0.855,0.084,9.763,6
0.833,0.088,9.751,5
0.838,0.067,9.797,5
0.848,0.074,9.771,5
0.824,0.052,9.744,5
0.828,0.088,9.735,5
0.797,0.086,9.787,5
0.845,0.055,9.775,5
0.802,0.057,9.768,5
0.819,0.069,9.759,5
0.826,0.079,9.751,5
0.84,0.033,9.799,5
0.809,0.062,9.799,5
0.843,0.076,9.763,5
0.84,0.079,9.749,5
0.809,0.057,9.759,5
0.831,0.093,9.756,5
0.809,0.069,9.818,5
0.838,0.072,9.816,5
0.788,0.079,9.742,5
0.804,0.055,9.766,5
0.783,0.098,9.809,5
0.816,0.072,9.787,5
0.864,0.088,9.749,5
0.816,0.072,9.787,6
0.821,0.064,9.775,5
0.84,0.055,9.756,5
0.828,0.064,9.763,5
0.836,0.052,9.809,5
0.831,0.084,9.804,5
0.804,0.084,9.821,5
0.84,0.04,9.814,5
0.816,0.079,9.775,5
0.862,0.048,9.811,5
0.828,0.06,9.768,5
0.824,0.067,9.785,5
0.836,0.108,9.823,5
0.824,0.055,9.785,5
0.85,0.093,9.768,5
0.84,0.064,9.821,5
0.852,0.076,9.797,5
0.833,0.069,9.732,5
0.84,0.052,9.763,5
0.804,0.064,9.768,5
0.845,0.052,9.775,5
0.855,0.064,9.739,5
0.824,0.074,9.751,5
0.819,0.096,9.761,5
0.814,0.069,9.778,6
0.8,0.069,9.838,5
0.795,0.069,9.792,5
0.783,0.112,9.763,5
0.797,0.06,9.766,5
0.814,0.045,9.792,5
0.795,0.086,9.771,5
0.845,0.062,9.747,5
0.814,0.086,9.723,5
0.831,0.081,9.802,5
0.8,0.064,9.78,5
0.814,0.033,9.792,5
0.848,0.048,9.778,5
0.812,0.055,9.754,5
0.859,0.072,9.778,5
0.807,0.081,9.797,5
0.852,0.093,9.804,5
0.807,0.081,9.785,5
0.816,0.079,9.766,5
0.824,0.086,9.747,5
0.824,0.093,9.79,5
0.833,0.057,9.778,5
0.814,0.067,9.775,5
0.84,0.069,9.792,5
0.836,0.062,9.773,6
0.821,0.055,9.761,5
0.783,0.067,9.735,5
0.843,0.062,9.79,5
0.797,0.088,9.754,5
0.804,0.043,9.775,5
0.778,0.081,9.797,5
0.804,0.079,9.785,5
0.824,0.057,9.759,5
0.819,0.05,9.804,5
0.812,0.06,9.802,5
0.824,0.064,9.727,5
0.824,0.079,9.78,5
0.802,0.074,9.773,5
0.833,0.057,9.816,5
0.848,0.076,9.763,5
0.828,0.074,9.751,5
0.826,0.072,9.778,5
0.852,0.086,9.795,5
0.826,0.105,9.78,5
0.85,0.076,9.795,5
0.888,0.086,9.763,5
0.845,0.04,9.727,5
0.836,-0.021,9.759,5
0.816,-0.035,9.826,6
0.802,0.017,9.859,5
0.792,0.096,9.716,5
0.8,0.122,9.646,5
0.764,0.148,9.658,5
0.728,0.067,9.845,5
0.766,0.103,9.972,5
0.852,0.115,9.897,5
0.845,0.017,9.675,5
0.79,-0.066,9.668,5
0.836,0.033,9.759,5
0.859,0.129,9.79,5
0.859,0.115,9.66,5
0.812,0.148,9.802,5
0.848,0.086,9.976,5
0.874,0.062,9.804,5
0.855,0.074,9.725,5
0.79,0.072,9.768,5
0.838,0.017,10.046,5
0.821,0.005,9.792,5
0.773,0.064,9.349,5
0.821,0.1,9.38,5
0.79,0.103,9.862,5
0.795,0.081,10.254,5
0.809,0.057,9.976,6
0.826,0.067,9.95,5
0.828,0.115,9.486,5
0.848,0.026,9.332,5
0.838,0.052,9.711,5
0.802,0.088,9.981,5
0.821,0.074,10.046,5
0.8,0.069,9.83,5
0.867,0.148,9.507,5
0.876,0.117,9.601,5
0.814,0.012,10.01,5
0.812,0.036,9.967,5
0.895,0.052,9.718,5
0.886,0.072,9.562,5
0.852,0.081,9.584,5
0.833,0.096,9.902,5
0.816,0.119,9.895,5
0.831,0.081,9.744,5
0.802,0.062,9.732,5
0.886,0.069,9.73,5
0.84,0.012,9.754,5
0.788,0.057,9.84,5
0.795,0.074,9.79,5
0.819,0.038,9.723,5
0.807,0.079,9.716,6
0.785,0.105,9.723,5
0.778,0.086,9.83,5
0.804,0.045,9.912,5
0.785,0.045,9.84,5
0.795,0.026,9.756,5
0.826,0.062,9.634,5
0.833,0.074,9.711,5
0.843,0.072,9.862,5
0.855,0.081,9.792,5
0.828,0.091,9.828,5
0.857,0.098,9.768,5
0.857,-0.002,9.814,5
0.843,0.036,9.83,5
0.848,0.088,9.725,5
0.879,0.088,9.708,5
0.855,0.052,9.756,5
0.888,0.069,9.869,5
0.883,0.11,9.905,5
0.838,0.074,9.766,5
0.79,0.064,9.665,5
0.809,0.067,9.845,5
0.821,0.081,9.828,5
0.795,0.04,9.694,5
0.783,0.048,9.756,6
0.792,0.074,9.838,5
0.804,0.081,9.797,5
0.747,0.093,9.727,5
0.778,0.067,9.732,5
0.797,0.04,9.847,5
0.804,0.043,9.806,5
0.788,0.1,9.696,5
0.812,0.067,9.751,5
0.824,0.048,9.792,5
0.804,0.057,9.857,5
0.857,0.1,9.79,5
0.85,0.091,9.694,5
0.85,0.04,9.739,5
0.855,0.043,9.787,5
0.879,0.064,9.792,5
0.867,0.06,9.768,5
0.848,0.079,9.771,5
0.814,0.093,9.797,5
0.85,0.062,9.816,5
0.869,0.086,9.756,5
0.828,0.079,9.756,5
0.838,0.074,9.771,5
0.831,0.029,9.783,5
0.852,0.091,9.804,6
0.821,0.108,9.727,5
0.831,0.081,9.787,5
0.771,0.088,9.787,5
0.795,0.076,9.804,5
0.792,0.052,9.768,5
0.824,0.084,9.771,5
0.809,0.076,9.792,5
0.783,0.036,9.775,5
0.768,0.076,9.816,5
0.759,0.072,9.78,5
0.826,0.086,9.775,5
0.785,0.079,9.787,5
0.816,0.062,9.814,5
0.838,0.064,9.763,5
0.833,0.074,9.761,5
0.807,0.048,9.792,5
0.833,0.062,9.811,5
0.883,0.072,9.756,5
0.898,0.06,9.787,5
0.881,0.086,9.735,5
0.859,0.057,9.744,5
0.869,0.074,9.818,5
0.862,0.079,9.768,5
0.85,0.064,9.802,6
0.828,0.086,9.756,5
0.804,0.029,9.785,5
0.824,0.084,9.747,5
0.8,0.086,9.78,5
0.821,0.115,9.787,5
0.862,0.057,9.787,5
0.821,0.06,9.799,5
0.747,0.074,9.787,5
0.816,0.076,9.783,5
0.8,0.079,9.766,5
0.802,0.048,9.811,5
0.754,0.069,9.718,5
0.802,0.062,9.785,5
0.816,0.091,9.83,5
0.783,0.062,9.787,5
0.812,0.074,9.79,5
0.828,0.1,9.727,5
0.867,0.06,9.768,5
0.871,0.055,9.83,5
0.864,0.067,9.773,5
0.84,0.079,9.701,5
0.869,0.067,9.735,5
0.881,0.1,9.809,5
0.845,0.033,9.859,6
0.812,0.074,9.761,5
0.84,0.048,9.749,5
0.84,0.105,9.761,5
0.761,0.043,9.72,5
0.785,0.017,9.778,5
0.766,0.093,9.845,5
0.788,0.11,9.792,5
0.761,0.067,9.744,5
0.773,0.096,9.792,5
0.824,0.119,9.811,5
0.845,0.112,9.859,5
0.804,0.088,9.778,5
0.792,0.019,9.684,5
0.819,0.081,9.653,5
0.874,0.057,9.701,5
0.857,0.04,9.835,5
0.749,0.024,9.996,5
0.816,0.091,9.854,5
0.809,0.143,9.632,5
0.792,0.105,9.596,5
0.78,0.072,9.689,5
0.828,0.084,9.905,5
0.843,0.084,9.857,5
0.871,0.057,9.692,6
0.886,0.072,9.751,5
0.888,0.048,9.775,5
0.919,0.086,9.78,5
0.895,0.086,9.799,5
0.879,0.067,9.775,5
0.859,0.096,9.771,5
0.881,0.086,9.78,5
0.843,0.06,9.694,5
0.838,0.024,9.818,5
0.828,0.062,9.857,5
0.836,0.079,9.795,5
0.843,0.079,9.687,5
0.812,0.074,9.687,5
0.836,0.072,9.845,5
0.828,0.072,9.89,5
0.812,0.074,9.783,5
0.778,0.04,9.689,5
0.826,0.026,9.699,5
0.826,0.088,9.804,5
0.828,0.064,9.859,5
0.824,0.103,9.804,5
0.821,0.086,9.756,5
0.824,0.067,9.747,5
0.807,0.057,9.708,6
0.821,0.062,9.785,5
0.8,0.076,9.814,5
0.792,0.076,9.842,5
0.783,0.072,9.792,5
0.828,0.1,9.718,5
0.831,0.093,9.73,5
0.838,0.064,9.795,5
0.824,0.069,9.818,5
0.836,0.048,9.854,5
0.816,0.076,9.737,5
0.838,0.04,9.754,5
0.845,0.04,9.795,5
0.816,0.074,9.797,5
0.852,0.11,9.785,5
0.848,0.117,9.759,5
0.857,0.067,9.787,5
0.828,0.076,9.795,5
0.819,0.05,9.84,5
0.855,0.069,9.799,5
0.857,0.072,9.771,5
0.852,0.084,9.768,5
0.855,0.076,9.754,5
0.826,0.1,9.775,5
0.807,0.084,9.778,6
0.828,0.084,9.771,5
0.824,0.084,9.828,5
0.816,0.04,9.833,5
0.833,0.096,9.706,5
0.814,0.04,9.723,5
0.824,0.072,9.814,5
0.826,0.072,9.835,5
0.843,0.096,9.766,5
0.812,0.079,9.751,5
0.828,0.079,9.766,5
0.848,0.079,9.821,5
0.833,0.069,9.778,5
0.828,0.06,9.747,5
0.855,0.062,9.754,5
0.848,0.067,9.725,5
0.819,0.048,9.787,5
0.838,0.064,9.775,5
0.833,0.081,9.78,5
0.84,0.084,9.806,5
0.812,0.093,9.787,5
0.833,0.067,9.766,5
0.802,0.084,9.763,5
0.855,0.081,9.766,5
0.831,0.084,9.792,6
0.821,0.052,9.826,5
0.864,0.088,9.809,5
0.845,0.079,9.778,5
0.871,0.043,9.742,5
0.816,0.009,9.78,5
0.824,0.074,9.78,5
0.826,0.11,9.718,5
0.85,0.062,9.754,5
0.828,0.074,9.763,5
0.807,0.057,9.864,5
0.8,0.026,9.783,5
0.816,0.005,9.713,5
0.831,0.064,9.725,5
0.776,0.124,9.72,5
0.754,0.1,9.799,5
0.79,0.084,9.874,5
0.857,0.117,9.864,5
0.788,0.052,9.771,5
0.788,-0.004,9.651,5
0.828,0.043,9.696,5
0.838,0.017,9.804,5
0.845,0.084,9.823,5
0.888,0.108,9.766,5
0.867,0.122,9.744,6
0.816,0.091,9.773,5
0.821,0.064,9.835,5
0.848,0.064,9.818,5
0.862,0.067,9.797,5
0.848,0.045,9.72,5
0.833,0.009,9.761,5
0.8,0.067,9.73,5
0.814,0.141,9.771,5
0.8,0.146,9.816,5
0.783,0.079,9.83,5
0.804,0.069,9.806,5
0.795,0.045,9.787,5
0.838,0.062,9.701,5
0.819,0.057,9.747,5
0.802,0.055,9.811,5
0.812,0.074,9.814,5
0.867,0.081,9.759,5
0.831,0.103,9.754,5
0.859,0.119,9.833,5
0.869,0.098,9.823,5
0.859,0.036,9.739,5
0.852,0.04,9.701,5
0.874,0.055,9.737,5
0.862,0.11,9.795,6
0.852,0.105,9.787,5
0.85,0.098,9.773,5
0.838,0.084,9.799,5
0.864,0.04,9.792,5
0.845,0.031,9.768,5
0.836,0.038,9.763,5
0.852,0.067,9.749,5
0.797,0.055,9.766,5
0.778,0.064,9.751,5
0.814,0.081,9.747,5
0.804,0.11,9.775,5
0.812,0.081,9.797,5
0.797,0.072,9.835,5
0.771,0.076,9.749,5
0.792,0.064,9.766,5
0.79,0.115,9.716,5
0.819,0.036,9.83,5
0.776,0.064,9.847,5
0.819,0.115,9.754,5
0.802,0.076,9.684,5
0.831,0.057,9.696,5
0.845,0.017,9.823,5
0.814,0.033,9.909,5
0.821,0.1,9.816,6
0.802,0.124,9.67,5
0.816,0.081,9.658,5
0.848,0.038,9.802,5
0.843,0.05,9.936,5
0.809,0.093,9.761,5
0.848,0.062,9.692,5
0.819,0.064,9.735,5
0.838,0.045,9.821,5
0.852,0.072,9.826,5
0.843,0.117,9.751,5
0.874,0.076,9.725,5
0.824,0.064,9.771,5
0.795,0.045,9.881,5
0.848,0.055,9.804,5
0.857,0.057,9.72,5
0.833,0.067,9.759,5
0.795,0.05,9.802,5
0.79,0.117,9.725,5
0.792,0.103,9.783,5
0.804,0.079,9.83,5
0.809,0.017,9.816,5
0.848,0.064,9.792,5
0.816,0.076,9.696,5
0.843,0.045,9.684,6
0.836,0.072,9.787,5
0.812,0.072,9.833,5
0.795,0.105,9.806,5
0.84,0.079,9.725,5
0.848,0.067,9.763,5
0.821,0.043,9.814,5
0.819,0.033,9.768,5
0.848,0.038,9.701,5
0.85,0.045,9.735,5
0.819,0.067,9.771,5
0.826,0.069,9.804,5
0.826,0.1,9.787,5
0.845,0.069,9.747,5
0.812,0.064,9.816,5
0.836,0.052,9.771,5
0.84,0.033,9.739,5
0.807,0.026,9.713,5
0.843,0.081,9.83,5
0.807,0.05,9.809,5
0.826,0.057,9.771,5
0.8,0.136,9.716,5
0.855,0.117,9.806,5
0.828,0.088,9.828,6
0.821,0.05,9.84,5
0.816,0.045,9.768,5
0.833,0.069,9.742,5
0.812,0.072,9.749,5
0.797,0.038,9.773,5
0.855,0.074,9.828,5
0.804,0.091,9.773,5
0.819,0.098,9.802,5
0.816,0.081,9.754,5
0.788,0.031,9.739,5
0.785,0.052,9.763,5
0.826,0.038,9.802,5
0.826,0.069,9.742,5
0.816,0.124,9.735,5
0.833,0.119,9.778,5
0.828,0.069,9.854,5
0.836,0.062,9.823,5
0.833,0.057,9.744,5
0.809,0.055,9.723,5
0.824,0.067,9.694,5
0.857,0.086,9.751,5
0.816,0.084,9.771,5
0.814,0.084,9.816,5
0.821,0.096,9.787,6
0.836,0.067,9.713,5
0.836,0.04,9.759,5
0.864,0.021,9.795,5
0.855,0.062,9.747,5
0.802,0.069,9.79,5
0.838,0.069,9.737,5
0.8,0.098,9.771,5
0.852,0.115,9.835,5
0.812,0.112,9.823,5
0.8,0.033,9.828,5
0.776,0.045,9.804,5
0.833,0.081,9.727,5
0.812,0.084,9.632,5
0.776,0.033,9.725,5
0.795,0.043,9.864,5
0.826,0.129,9.883,5
0.807,0.076,9.747,5
0.788,0.081,9.648,5
0.821,0.069,9.792,5
0.843,0.067,9.833,5
0.852,0.067,9.799,5
0.843,0.098,9.744,5
0.843,0.057,9.768,5
0.852,0.108,9.804,6
0.797,0.103,9.821,5
0.833,0.079,9.804,5
0.792,0.064,9.778,5
0.845,0.05,9.778,5
0.816,0.048,9.737,5
0.809,0.064,9.723,5
0.776,0.086,9.759,5
0.79,0.064,9.826,5
0.821,0.105,9.838,5
0.831,0.098,9.783,5
0.824,0.105,9.756,5
0.831,0.084,9.773,5
0.831,0.084,9.79,5
0.802,0.072,9.763,5
0.833,0.055,9.768,5
0.816,0.069,9.754,5
0.821,0.072,9.814,5
0.819,0.081,9.799,5
0.843,0.04,9.83,5
0.845,0.062,9.727,5
0.814,0.05,9.739,5
0.843,0.06,9.773,5
0.812,0.1,9.771,5
0.831,0.098,9.766,6
0.812,0.088,9.778,5
0.869,0.091,9.795,5
0.821,0.093,9.742,5
0.826,0.052,9.737,5
0.867,0.067,9.756,5
0.833,0.036,9.775,5
0.826,0.043,9.78,5
0.809,0.06,9.787,5
0.845,0.1,9.79,5
0.821,0.076,9.787,5
0.843,0.04,9.759,5
0.783,0.05,9.742,5
0.819,0.014,9.78,5
0.833,0.076,9.78,5
0.831,0.048,9.742,5
0.828,0.103,9.787,5
0.79,0.057,9.771,5
0.804,0.088,9.792,5
0.836,0.079,9.787,5
0.838,0.069,9.806,5
0.84,0.06,9.787,5
0.843,0.084,9.785,5
0.826,0.067,9.751,5
0.838,0.069,9.756,5
0.85,0.084,9.775,6
0.821,0.062,9.783,5
0.802,0.117,9.802,5
0.826,0.103,9.795,5
0.843,0.064,9.756,5
0.831,0.062,9.778,5
