sensorspeed,units,gravity,Accuracy
0.843,0.093,9.754,5
0.848,0.086,9.785,5
0.845,0.081,9.773,5
0.828,0.069,9.811,5
0.831,0.093,9.804,6
0.828,0.069,9.773,5
0.828,0.05,9.766,5
0.802,0.055,9.773,5
0.814,0.06,9.78,5
0.804,0.072,9.761,5
0.824,0.1,9.778,5
0.8,0.146,9.778,5
0.814,0.091,9.799,5
0.802,0.098,9.749,5
0.843,0.072,9.783,5
0.836,0.074,9.79,5
0.843,0.069,9.778,5
0.848,0.043,9.727,5
0.845,0.021,9.773,5
0.848,0.052,9.775,5
0.85,0.064,9.806,5
0.84,0.081,9.79,5
0.826,0.072,9.778,5
0.79,0.069,9.778,5
0.819,0.081,9.775,5
0.821,0.069,9.773,5
0.819,0.098,9.739,5
0.802,0.069,9.799,5
0.788,0.079,9.797,6
0.8,0.06,9.759,5
0.79,0.088,9.766,5
0.802,0.074,9.809,5
0.824,0.067,9.78,5
0.768,0.072,9.787,5
0.778,0.088,9.785,5
0.802,0.064,9.747,5
0.814,0.055,9.783,5
0.812,0.064,9.799,5
0.836,0.04,9.811,5
0.859,0.098,9.814,5
0.848,0.098,9.785,5
0.85,0.062,9.806,5
0.804,0.055,9.809,5
0.833,0.05,9.795,5
0.824,0.079,9.704,5
0.843,0.064,9.763,5
0.895,0.074,9.787,5
0.881,0.074,9.833,5
0.814,0.098,9.838,5
0.843,0.1,9.787,5
0.84,0.093,9.727,5
0.821,0.038,9.716,5
0.859,0.019,9.742,5
0.85,0.064,9.79,6
0.819,0.093,9.795,5
0.795,0.088,9.773,5
0.802,0.105,9.783,5
0.802,0.1,9.804,5
0.824,0.045,9.809,5
0.819,0.084,9.792,5
0.814,0.057,9.775,5
0.821,0.055,9.73,5
0.795,0.096,9.739,5
0.804,0.072,9.787,5
0.78,0.093,9.802,5
0.792,0.052,9.818,5
0.788,0.084,9.775,5
0.809,0.081,9.735,5
0.795,0.062,9.73,5
0.78,0.036,9.768,5
0.766,0.072,9.833,5
0.809,0.074,9.816,5
0.836,0.131,9.775,5
0.833,0.072,9.725,5
0.852,0.036,9.761,5
0.826,0.045,9.778,5
0.843,0.05,9.79,5
0.84,0.067,9.747,6
0.855,0.081,9.787,5
0.867,0.103,9.759,5
0.891,0.057,9.799,5
0.886,0.088,9.792,5
0.859,0.064,9.754,5
0.862,0.05,9.756,5
0.836,0.074,9.775,5
0.845,0.067,9.787,5
0.809,0.072,9.773,5
0.809,0.084,9.821,5
0.802,0.086,9.766,5
0.776,0.079,9.771,5
0.807,0.084,9.759,5
0.788,0.093,9.787,5
0.797,0.067,9.763,5
0.783,0.04,9.771,5
0.797,0.072,9.783,5
0.807,0.086,9.768,5
0.824,0.064,9.811,5
0.773,0.064,9.804,5
0.824,0.052,9.785,5
0.857,0.093,9.785,5
0.838,0.096,9.792,5
0.836,0.081,9.756,5
0.826,0.052,9.773,6
0.859,0.045,9.814,5
0.828,0.088,9.766,5
0.859,0.096,9.759,5
0.84,0.067,9.79,5
0.819,0.062,9.838,5
0.828,0.079,9.797,5
0.843,0.074,9.768,5
0.819,0.084,9.792,5
0.84,0.098,9.814,5
0.838,0.098,9.751,5
0.821,0.055,9.737,5
0.833,0.064,9.771,5
0.857,0.055,9.771,5
0.852,0.069,9.797,5
0.836,0.072,9.771,5
0.85,0.081,9.761,5
0.809,0.067,9.732,5
0.809,0.081,9.792,5
0.826,0.064,9.795,5
0.845,0.081,9.79,5
0.833,0.105,9.811,5
0.802,0.06,9.799,5
0.809,0.036,9.792,5
0.831,0.052,9.759,6
0.826,0.069,9.787,5
0.816,0.076,9.763,5
0.807,0.069,9.785,5
0.785,0.076,9.797,5
0.826,0.088,9.778,5
0.814,0.079,9.78,5
0.8,0.057,9.795,5
0.797,0.096,9.775,5
0.795,0.072,9.799,5
0.828,0.088,9.787,5
0.778,0.072,9.768,5
0.843,0.086,9.778,5
0.819,0.086,9.725,5
0.831,0.074,9.773,5
0.831,0.081,9.795,5
0.845,0.057,9.811,5
0.826,0.088,9.759,5
0.826,0.064,9.749,5
0.876,0.069,9.749,5
0.855,0.036,9.749,5
0.879,0.076,9.773,5
0.855,0.069,9.787,5
0.84,0.072,9.795,5
0.859,0.076,9.766,6
0.852,0.033,9.78,5
0.821,0.062,9.78,5
0.836,0.072,9.775,5
0.819,0.086,9.716,5
0.843,0.079,9.759,5
0.804,0.076,9.763,5
0.821,0.086,9.811,5
0.812,0.084,9.811,5
0.833,0.088,9.759,5
0.845,0.088,9.768,5
0.788,0.069,9.771,5
0.814,0.076,9.802,5
0.816,0.086,9.787,5
0.812,0.055,9.792,5
0.867,0.084,9.766,5
0.843,0.043,9.771,5
0.828,0.069,9.768,5
0.826,0.069,9.804,5
0.831,0.1,9.768,5
0.812,0.062,9.735,5
0.862,0.081,9.763,5
0.845,0.069,9.792,5
0.85,0.084,9.809,5
0.802,0.086,9.797,5
0.812,0.062,9.778,6
0.814,0.103,9.768,5
0.831,0.091,9.783,5
0.857,0.072,9.756,5
0.826,0.038,9.773,5
0.845,0.096,9.783,5
0.838,0.108,9.778,5
0.852,0.091,9.795,5
0.814,0.079,9.78,5
0.819,0.076,9.795,5
0.785,0.098,9.759,5
0.807,0.076,9.804,5
0.816,0.086,9.771,5
0.824,0.062,9.783,5
0.802,0.088,9.79,5
0.802,0.064,9.79,5
0.785,0.072,9.756,5
0.819,0.048,9.72,5
0.819,0.043,9.804,5
0.78,0.084,9.797,5
0.809,0.081,9.785,5
0.816,0.112,9.754,5
0.809,0.074,9.787,5
0.814,0.079,9.778,5
0.85,0.074,9.778,6
0.879,0.115,9.763,5
0.855,0.076,9.78,5
0.843,0.079,9.759,5
0.824,0.086,9.763,5
0.864,0.069,9.783,5
0.816,0.081,9.778,5
0.84,0.055,9.78,5
0.845,0.081,9.771,5
0.85,0.067,9.78,5
0.816,0.091,9.783,5
0.819,0.084,9.783,5
0.833,0.096,9.751,5
0.802,0.067,9.759,5
0.8,0.064,9.783,5
0.812,0.067,9.735,5
0.828,0.064,9.775,5
0.766,0.098,9.79,5
0.807,0.069,9.775,5
0.816,0.057,9.756,5
0.819,0.06,9.778,5
0.814,0.055,9.768,5
0.816,0.06,9.792,5
0.797,0.057,9.806,6
0.802,0.06,9.739,5
0.84,0.062,9.761,5
0.828,0.057,9.787,5
0.821,0.057,9.795,5
0.814,0.108,9.797,5
0.84,0.072,9.818,5
0.826,0.045,9.783,5
0.821,0.048,9.785,5
0.816,0.086,9.773,5
0.828,0.06,9.79,5
0.809,0.084,9.778,5
0.845,0.057,9.778,5
0.85,0.079,9.778,5
0.821,0.093,9.732,5
0.833,0.064,9.756,5
0.845,0.105,9.771,5
0.845,0.052,9.814,5
0.831,0.11,9.749,5
0.857,0.084,9.739,5
0.848,0.105,9.749,5
0.843,0.069,9.775,5
0.848,0.096,9.79,5
0.821,0.081,9.761,5
0.821,0.06,9.773,5
0.828,0.069,9.744,6
0.809,0.05,9.771,5
0.79,0.088,9.804,5
0.802,0.064,9.795,5
0.802,0.081,9.763,5
0.826,0.064,9.775,5
0.845,0.074,9.778,5
0.802,0.072,9.751,5
0.814,0.076,9.768,5
0.809,0.064,9.799,5
0.828,0.062,9.804,5
0.814,0.079,9.761,5
0.843,0.081,9.775,5
0.831,0.098,9.797,5
0.836,0.036,9.835,5
0.838,0.069,9.768,5
0.848,0.084,9.737,5
0.85,0.079,9.768,5
0.831,0.038,9.763,5
0.845,0.074,9.787,5
0.819,0.072,9.811,5
0.828,0.098,9.806,5
0.8,0.093,9.768,5
0.826,0.105,9.771,6
0.821,0.081,9.778,5
0.84,0.026,9.811,5
0.831,0.072,9.759,5
0.85,0.11,9.795,5
0.8,0.064,9.783,5
0.795,0.057,9.773,5
0.828,0.06,9.792,5
0.816,0.074,9.768,5
0.831,0.079,9.797,5
0.78,0.091,9.797,5
0.84,0.057,9.773,5
0.836,0.096,9.749,5
0.828,0.079,9.783,5
0.831,0.081,9.761,5
0.85,0.076,9.775,5
0.816,0.079,9.795,5
0.828,0.069,9.744,5
0.857,0.103,9.787,5
0.807,0.1,9.809,5
0.855,0.076,9.792,5
0.831,0.05,9.773,5
0.824,0.072,9.78,5
0.819,0.076,9.799,5
0.826,0.069,9.773,5
0.843,0.064,9.732,6
0.833,0.057,9.775,5
0.852,0.067,9.761,5
0.836,0.088,9.799,5
0.816,0.069,9.797,5
0.855,0.086,9.778,5
0.869,0.067,9.761,5
0.812,0.091,9.785,5
0.843,0.091,9.809,5
0.831,0.064,9.778,5
0.812,0.072,9.787,5
0.809,0.103,9.783,5
0.836,0.1,9.756,5
0.864,0.079,9.749,5
0.824,0.091,9.756,5
0.819,0.074,9.811,5
0.8,0.074,9.759,5
0.807,0.069,9.773,5
0.819,0.093,9.766,5
0.802,0.084,9.79,5
0.792,0.086,9.783,5
0.816,0.06,9.783,5
0.819,0.076,9.792,5
0.821,0.076,9.802,5
0.838,0.067,9.785,6
0.824,0.052,9.783,5
0.812,0.079,9.792,5
0.812,0.081,9.787,5
0.874,0.076,9.783,5
0.84,0.091,9.787,5
0.838,0.067,9.787,5
0.819,0.079,9.783,5
0.804,0.084,9.751,5
0.804,0.074,9.742,5
0.814,0.067,9.739,5
0.802,0.086,9.79,5
0.826,0.062,9.797,5
0.867,0.076,9.806,5
0.845,0.076,9.763,5
0.85,0.052,9.763,5
0.831,0.052,9.771,5
0.807,0.052,9.78,5
0.802,0.06,9.799,5
0.838,0.091,9.809,5
0.84,0.062,9.775,5
0.826,0.062,9.761,5
0.859,0.105,9.768,5
0.824,0.096,9.778,5
0.831,0.093,9.759,6
0.833,0.067,9.775,5
0.804,0.062,9.802,5
0.788,0.069,9.754,5
0.84,0.093,9.783,5
0.833,0.086,9.802,5
0.828,0.052,9.804,5
0.838,0.103,9.749,5
0.833,0.067,9.759,5
0.845,0.088,9.768,5
0.816,0.081,9.787,5
0.831,0.076,9.778,5
0.85,0.079,9.756,5
0.864,0.052,9.78,5
0.843,0.074,9.773,5
0.838,0.048,9.804,5
0.819,0.076,9.797,5
0.855,0.06,9.799,5
0.874,0.074,9.773,5
0.828,0.067,9.778,5
0.802,0.062,9.759,5
0.8,0.062,9.778,5
0.8,0.079,9.739,5
0.816,0.074,9.787,5
0.802,0.096,9.795,6
0.773,0.096,9.754,5
0.838,0.098,9.756,5
0.759,0.103,9.756,5
0.764,0.064,9.797,5
0.797,0.062,9.83,5
0.783,0.079,9.79,5
0.816,0.069,9.761,5
0.814,0.043,9.787,5
0.843,0.048,9.783,5
0.821,0.072,9.804,5
0.852,0.079,9.787,5
0.848,0.129,9.749,5
0.857,0.06,9.806,5
0.848,0.055,9.79,5
0.84,0.072,9.766,5
0.869,0.045,9.766,5
0.831,0.072,9.783,5
0.838,0.086,9.792,5
0.843,0.074,9.802,5
0.828,0.086,9.78,5
0.828,0.098,9.749,5
0.797,0.072,9.79,5
0.807,0.091,9.792,5
0.816,0.064,9.797,6
0.766,0.096,9.768,5
0.833,0.108,9.785,5
0.814,0.096,9.809,5
0.8,0.043,9.775,5
0.831,0.088,9.778,5
0.802,0.081,9.744,5
0.771,0.067,9.787,5
0.776,0.074,9.775,5
0.843,0.076,9.768,5
0.824,0.072,9.759,5
0.836,0.072,9.811,5
0.831,0.084,9.775,5
0.819,0.091,9.799,5
0.859,0.084,9.773,5
0.852,0.072,9.749,5
0.838,0.062,9.797,5
0.8,0.088,9.811,5
0.84,0.064,9.823,5
0.836,0.055,9.78,5
0.831,0.098,9.79,5
0.809,0.119,9.766,5
0.828,0.067,9.78,5
0.836,0.084,9.792,5
0.826,0.057,9.761,6
0.855,0.081,9.756,5
0.836,0.076,9.778,5
0.864,0.086,9.775,5
0.84,0.103,9.761,5
0.864,0.096,9.775,5
0.809,0.079,9.778,5
0.848,0.086,9.785,5
0.843,0.093,9.802,5
0.874,0.074,9.84,5
0.836,0.091,9.818,5
0.838,0.076,9.766,5
0.821,0.076,9.768,5
0.821,0.115,9.775,5
0.804,0.11,9.78,5
0.802,0.079,9.818,5
0.824,0.052,9.775,5
0.8,0.05,9.773,5
0.836,0.091,9.761,5
0.795,0.115,9.749,5
0.838,0.098,9.775,5
0.828,0.088,9.761,5
0.812,0.038,9.783,5
0.831,0.084,9.804,5
0.833,0.105,9.739,5
0.867,0.096,9.763,6
0.773,0.064,9.787,5
0.826,0.086,9.809,5
0.812,0.096,9.787,5
0.819,0.086,9.768,5
0.862,0.067,9.773,5
0.836,0.093,9.783,5
0.84,0.062,9.751,5
0.809,0.06,9.78,5
0.828,0.096,9.768,5
0.8,0.084,9.83,5
0.821,0.076,9.818,5
0.807,0.064,9.799,5
0.809,0.079,9.751,5
0.828,0.067,9.73,5
0.828,0.074,9.771,5
0.814,0.072,9.783,5
0.792,0.076,9.787,5
0.824,0.064,9.768,5
0.797,0.086,9.783,5
0.807,0.098,9.778,5
0.821,0.062,9.804,5
0.828,0.062,9.792,5
0.807,0.038,9.751,6
0.833,0.064,9.766,5
0.788,0.084,9.754,5
0.826,0.076,9.771,5
0.8,0.069,9.802,5
0.807,0.072,9.773,5
0.809,0.084,9.766,5
0.816,0.072,9.811,5
0.852,0.055,9.766,5
0.84,0.062,9.751,5
0.831,0.021,9.768,5
0.814,0.076,9.785,5
0.855,0.086,9.799,5
0.814,0.076,9.79,5
0.809,0.057,9.802,5
0.833,0.079,9.78,5
0.836,0.072,9.759,5
0.838,0.079,9.787,5
0.824,0.038,9.799,5
0.824,0.04,9.804,5
0.792,0.06,9.78,5
0.859,0.115,9.761,5
0.828,0.11,9.759,5
0.859,0.069,9.799,5
0.814,0.105,9.804,5
0.859,0.096,9.783,6
0.828,0.069,9.732,5
0.848,0.062,9.766,5
0.809,0.088,9.773,5
0.819,0.057,9.806,5
0.819,0.084,9.802,5
0.802,0.096,9.785,5
0.812,0.081,9.773,5
0.804,0.036,9.775,5
0.845,0.086,9.778,5
0.814,0.098,9.783,5
0.776,0.069,9.766,5
0.802,0.064,9.754,5
0.797,0.069,9.797,5
0.809,0.084,9.823,5
0.84,0.081,9.778,5
0.867,0.108,9.766,5
0.828,0.062,9.763,5
0.812,0.081,9.799,5
0.828,0.088,9.754,5
0.886,0.076,9.763,5
0.836,0.079,9.795,5
0.857,0.038,9.816,5
0.85,0.088,9.785,6
0.85,0.038,9.775,5
0.869,0.064,9.768,5
0.864,0.069,9.771,5
0.821,0.074,9.778,5
0.831,0.057,9.727,5
0.831,0.036,9.802,5
0.838,0.052,9.792,5
0.814,0.069,9.826,5
0.807,0.079,9.763,5
0.8,0.084,9.79,5
0.79,0.108,9.761,5
0.8,0.052,9.787,5
0.776,0.1,9.804,5
0.816,0.108,9.739,5
0.836,0.084,9.783,5
0.797,0.088,9.821,5
0.816,0.048,9.809,5
0.802,0.062,9.783,5
0.828,0.086,9.783,5
0.821,0.098,9.763,5
0.836,0.033,9.783,5
0.833,0.079,9.775,5
0.848,0.081,9.785,5
0.838,0.093,9.771,6
0.804,0.067,9.795,5
0.819,0.084,9.775,5
0.8,0.098,9.756,5
0.867,0.074,9.816,5
0.867,0.05,9.818,5
0.831,0.038,9.78,5
0.848,0.084,9.766,5
0.855,0.088,9.773,5
0.812,0.086,9.727,5
0.85,0.055,9.78,5
0.845,0.074,9.809,5
0.824,0.045,9.771,5
0.809,0.074,9.783,5
0.816,0.098,9.763,5
0.812,0.069,9.785,5
0.809,0.076,9.783,5
0.848,0.057,9.785,5
0.831,0.093,9.78,5
0.816,0.057,9.792,5
0.821,0.088,9.787,5
0.84,0.081,9.78,5
0.84,0.084,9.783,5
0.824,0.06,9.795,5
0.85,0.045,9.795,6
0.812,0.06,9.802,5
0.802,0.076,9.783,5
0.819,0.086,9.768,5
0.862,0.074,9.783,5
0.797,0.103,9.771,5
0.812,0.069,9.821,5
0.824,0.074,9.785,5
0.809,0.052,9.818,5
0.807,0.108,9.759,5
0.802,0.062,9.778,5
0.816,0.081,9.778,5
0.816,0.072,9.778,5
0.812,0.072,9.775,5
0.821,0.076,9.761,5
0.819,0.055,9.797,5
0.821,0.074,9.79,5
0.816,0.069,9.756,5
0.845,0.1,9.78,5
0.816,0.052,9.785,5
0.836,0.096,9.785,5
0.833,0.084,9.799,5
0.828,0.074,9.792,5
0.807,0.108,9.761,5
0.845,0.036,9.771,6
0.819,0.062,9.756,5
0.828,0.048,9.785,5
0.833,0.096,9.799,5
0.843,0.096,9.787,5
0.838,0.098,9.787,5
0.836,0.081,9.775,5
0.85,0.064,9.751,5
0.831,0.04,9.806,5
0.819,0.064,9.802,5
0.785,0.074,9.759,5
0.821,0.074,9.785,5
0.826,0.105,9.775,5
0.836,0.074,9.792,5
0.792,0.084,9.73,5
0.848,0.088,9.773,5
0.843,0.11,9.785,5
0.812,0.074,9.802,5
0.838,0.062,9.797,5
0.845,0.081,9.797,5
0.845,0.086,9.785,5
0.862,0.062,9.785,5
0.864,0.038,9.795,5
0.812,0.064,9.756,5
0.824,0.06,9.778,6
0.843,0.091,9.756,5
0.797,0.048,9.79,5
0.804,0.088,9.778,5
0.819,0.062,9.778,5
0.843,0.088,9.773,5
0.831,0.069,9.783,5
0.819,0.026,9.799,5
0.792,0.098,9.766,5
0.802,0.105,9.785,5
0.804,0.091,9.775,5
0.852,0.062,9.759,5
0.819,0.093,9.783,5
0.802,0.057,9.806,5
0.85,0.091,9.73,5
0.838,0.06,9.761,5
0.833,0.05,9.816,5
0.812,0.067,9.787,5
0.828,0.091,9.806,5
0.814,0.086,9.771,5
0.828,0.064,9.744,5
0.778,0.117,9.761,5
0.831,0.074,9.792,5
0.826,0.091,9.737,5
0.831,0.069,9.78,6
0.826,0.1,9.763,5
0.836,0.064,9.775,5
0.828,0.06,9.785,5
0.828,0.122,9.754,5
0.826,0.098,9.775,5
0.795,0.079,9.78,5
0.814,0.074,9.783,5
0.831,0.093,9.749,5
0.812,0.055,9.802,5
0.831,0.064,9.785,5
0.795,0.072,9.775,5
0.795,0.086,9.79,5
0.807,0.093,9.773,5
0.816,0.115,9.792,5
0.819,0.093,9.79,5
0.807,0.055,9.79,5
0.807,0.055,9.78,5
0.821,0.076,9.783,5
0.809,0.088,9.775,5
0.824,0.091,9.797,5
0.848,0.096,9.783,5
0.845,0.04,9.785,5
0.836,0.079,9.785,5
0.836,0.062,9.759,6
0.848,0.064,9.744,5
0.857,0.081,9.792,5
0.855,0.076,9.773,5
0.824,0.079,9.749,5
0.893,0.067,9.787,5
0.821,0.124,9.759,5
0.828,0.086,9.804,5
0.821,0.084,9.802,5
0.828,0.088,9.754,5
0.795,0.091,9.73,5
0.792,0.064,9.783,5
0.862,0.079,9.797,5
0.785,0.093,9.773,5
0.783,0.062,9.759,5
0.788,0.096,9.795,5
0.814,0.052,9.802,5
0.826,0.067,9.744,5
0.816,0.088,9.775,5
0.821,0.062,9.78,5
0.783,0.05,9.799,5
0.807,0.079,9.766,5
0.821,0.088,9.775,5
0.824,0.067,9.806,5
0.78,0.079,9.778,6
0.824,0.093,9.761,5
0.816,0.11,9.751,5
0.826,0.091,9.783,5
0.8,0.091,9.802,5
0.819,0.064,9.795,5
0.857,0.112,9.754,5
0.871,0.091,9.778,5
0.891,0.076,9.759,5
0.857,0.072,9.742,5
0.864,0.055,9.775,5
0.879,0.069,9.766,5
0.874,0.074,9.761,5
0.843,0.108,9.787,5
0.85,0.074,9.771,5
0.838,0.074,9.771,5
0.85,0.069,9.773,5
0.833,0.108,9.727,5
0.831,0.074,9.787,5
0.797,0.086,9.785,5
0.761,0.079,9.763,5
0.804,0.093,9.749,5
0.8,0.084,9.785,5
0.802,0.064,9.802,5
0.78,0.069,9.797,6
0.788,0.074,9.818,5
0.816,0.1,9.773,5
0.807,0.067,9.795,5
0.84,0.062,9.795,5
0.838,0.064,9.749,5
0.855,0.086,9.744,5
0.833,0.072,9.773,5
0.855,0.086,9.816,5
0.843,0.088,9.775,5
0.862,0.069,9.778,5
0.867,0.122,9.766,5
0.848,0.067,9.775,5
0.821,0.1,9.756,5
0.831,0.076,9.802,5
0.852,0.103,9.742,5
0.85,0.055,9.775,5
0.8,0.081,9.756,5
0.795,0.098,9.821,5
0.814,0.086,9.821,5
0.802,0.05,9.778,5
0.826,0.076,9.778,5
0.814,0.084,9.771,5
0.807,0.081,9.787,5
0.792,0.11,9.799,6
0.819,0.072,9.78,5
0.819,0.074,9.799,5
0.807,0.091,9.804,5
0.833,0.076,9.778,5
0.8,0.076,9.744,5
0.831,0.06,9.785,5
0.833,0.062,9.771,5
0.816,0.06,9.778,5
0.795,0.105,9.732,5
0.819,0.074,9.78,5
0.809,0.079,9.763,5
0.831,0.06,9.792,5
0.824,0.062,9.749,5
0.802,0.074,9.761,5
0.831,0.096,9.809,5
0.816,0.057,9.799,5
0.802,0.076,9.759,5
0.773,0.096,9.768,5
0.838,0.045,9.761,5
0.828,0.091,9.751,5
0.826,0.074,9.787,5
0.831,0.084,9.783,5
0.828,0.086,9.811,5
0.833,0.076,9.768,5
0.831,0.074,9.749,6
0.816,0.096,9.785,5
0.809,0.064,9.773,5
0.84,0.098,9.754,5
0.816,0.084,9.768,5
0.85,0.074,9.773,5
0.816,0.086,9.771,5
0.824,0.043,9.785,5
0.824,0.069,9.744,5
0.809,0.064,9.799,5
0.8,0.062,9.785,5
0.845,0.084,9.773,5
0.816,0.117,9.785,5
0.807,0.072,9.797,5
0.821,0.045,9.811,5
0.797,0.084,9.747,5
0.814,0.081,9.783,5
0.802,0.108,9.742,5
0.819,0.04,9.761,5
0.826,0.064,9.795,5
0.809,0.05,9.804,5
0.838,0.091,9.751,5
0.828,0.076,9.773,5
0.836,0.098,9.79,5
0.828,0.072,9.761,6
0.836,0.052,9.811,5
0.845,0.079,9.756,5
0.797,0.064,9.797,5
0.816,0.036,9.773,5
0.855,0.043,9.821,5
0.816,0.084,9.799,5
0.807,0.096,9.761,5
0.807,0.057,9.763,5
0.814,0.067,9.799,5
0.824,0.088,9.795,5
0.824,0.072,9.751,5
0.852,0.05,9.79,5
0.78,0.074,9.792,5
0.824,0.091,9.826,5
0.802,0.1,9.756,5
0.807,0.067,9.78,5
0.831,0.093,9.814,5
0.816,0.086,9.79,5
0.831,0.103,9.787,5
0.821,0.086,9.771,5
0.838,0.088,9.795,5
0.812,0.072,9.759,5
0.826,0.093,9.761,5
0.814,0.096,9.785,6
0.859,0.079,9.818,5
0.824,0.079,9.795,5
0.821,0.091,9.804,5
0.828,0.088,9.749,5
0.85,0.062,9.747,5
0.836,0.081,9.783,5
0.836,0.055,9.792,5
0.864,0.064,9.826,5
0.821,0.069,9.79,5
0.862,0.091,9.775,5
0.821,0.093,9.785,5
0.821,0.064,9.797,5
0.845,0.098,9.768,5
0.852,0.079,9.775,5
0.826,0.081,9.739,5
0.845,0.052,9.775,5
0.809,0.079,9.775,5
0.826,0.1,9.759,5
0.828,0.074,9.804,5
0.819,0.067,9.785,5
0.848,0.057,9.783,5
0.807,0.084,9.744,5
0.8,0.055,9.756,5
0.821,0.088,9.756,6
0.833,0.079,9.795,5
0.809,0.076,9.79,5
0.802,0.091,9.773,5
0.859,0.098,9.806,5
0.821,0.074,9.802,5
0.8,0.06,9.778,5
0.795,0.076,9.79,5
0.838,0.072,9.785,5
0.833,0.093,9.739,5
0.852,0.072,9.775,5
0.84,0.081,9.778,5
0.802,0.084,9.771,5
0.833,0.11,9.787,5
0.836,0.062,9.783,5
0.821,0.076,9.759,5
0.824,0.06,9.804,5
0.833,0.086,9.814,5
0.85,0.081,9.766,5
0.833,0.074,9.747,5
0.812,0.093,9.737,5
0.824,0.06,9.78,5
0.821,0.11,9.754,5
0.804,0.064,9.78,6
0.845,0.069,9.771,5
0.833,0.055,9.771,5
0.8,0.067,9.802,5
0.802,0.069,9.749,5
0.84,0.084,9.799,5
0.836,0.084,9.778,5
0.859,0.084,9.785,5
0.838,0.088,9.73,5
0.833,0.074,9.787,5
0.8,0.081,9.787,5
0.836,0.052,9.804,5
0.819,0.098,9.797,5
0.804,0.091,9.768,5
0.795,0.064,9.771,5
0.814,0.067,9.778,5
0.824,0.062,9.78,5
0.778,0.088,9.778,5
0.843,0.045,9.783,5
0.84,0.06,9.761,5
0.824,0.048,9.78,5
0.809,0.112,9.754,5
0.814,0.079,9.754,5
0.821,0.072,9.742,5
0.828,0.052,9.766,6
0.848,0.072,9.78,5
0.84,0.06,9.763,5
0.864,0.074,9.773,5
0.824,0.052,9.759,5
0.838,0.079,9.79,5
0.814,0.074,9.761,5
0.807,0.04,9.785,5
0.804,0.1,9.732,5
0.812,0.067,9.778,5
0.814,0.086,9.802,5
0.819,0.06,9.804,5
0.857,0.072,9.768,5
0.843,0.069,9.783,5
0.859,0.105,9.785,5
0.838,0.11,9.783,5
0.867,0.119,9.792,5
0.778,0.088,9.771,5
0.831,0.064,9.83,5
0.812,0.079,9.806,5
0.792,0.057,9.792,5
0.809,0.081,9.754,5
0.802,0.098,9.73,5
0.831,0.088,9.706,5
0.828,0.064,9.778,6
0.836,0.081,9.787,5
0.833,0.103,9.783,5
0.852,0.045,9.814,5
0.828,0.084,9.756,5
0.84,0.081,9.775,5
0.826,0.112,9.778,5
0.836,0.084,9.763,5
0.814,0.069,9.787,5
0.792,0.055,9.73,5
0.807,0.081,9.768,5
0.785,0.091,9.802,5
0.821,0.06,9.826,5
0.804,0.043,9.775,5
0.814,0.05,9.773,5
0.826,0.103,9.727,5
0.857,0.081,9.814,5
0.828,0.091,9.797,5
0.804,0.067,9.816,5
0.852,0.072,9.763,5
0.826,0.06,9.78,5
0.828,0.098,9.804,5
0.816,0.076,9.768,5
0.838,0.091,9.768,5
0.816,0.098,9.78,6
0.797,0.05,9.771,5
0.824,0.081,9.771,5
0.8,0.093,9.799,5
0.809,0.108,9.809,5
0.848,0.115,9.768,5
0.833,0.093,9.735,5
0.792,0.072,9.727,5
0.836,0.057,9.761,5
0.802,0.062,9.787,5
0.821,0.074,9.759,5
0.812,0.086,9.771,5
0.824,0.074,9.826,5
0.824,0.079,9.775,5
0.831,0.064,9.735,5
0.84,0.1,9.735,5
0.816,0.084,9.783,5
0.816,0.081,9.78,5
0.819,0.069,9.78,5
0.859,0.06,9.773,5
0.824,0.079,9.739,5
0.848,0.055,9.768,5
0.831,0.064,9.761,5
0.833,0.069,9.783,5
0.845,0.103,9.761,6
0.812,0.069,9.775,5
0.812,0.074,9.79,5
0.802,0.088,9.804,5
0.831,0.091,9.756,5
0.814,0.069,9.797,5
0.85,0.055,9.818,5
0.804,0.064,9.783,5
0.826,0.079,9.804,5
0.812,0.096,9.783,5
0.838,0.074,9.818,5
0.833,0.072,9.797,5
0.816,0.057,9.759,5
0.84,0.076,9.735,5
0.845,0.06,9.778,5
0.833,0.076,9.79,5
0.826,0.081,9.735,5
0.831,0.074,9.775,5
0.838,0.086,9.759,5
0.859,0.096,9.771,5
0.836,0.064,9.785,5
0.816,0.045,9.787,5
0.826,0.069,9.79,5
0.826,0.036,9.749,5
0.816,0.076,9.771,6
0.8,0.06,9.804,5
0.84,0.091,9.792,5
0.826,0.076,9.79,5
0.812,0.093,9.804,5
0.8,0.064,9.811,5
0.824,0.055,9.816,5
0.804,0.072,9.771,5
0.788,0.074,9.799,5
0.795,0.11,9.756,5
0.795,0.079,9.751,5
0.816,0.088,9.751,5
0.814,0.069,9.766,5
0.826,0.076,9.809,5
0.826,0.045,9.735,5
0.855,0.096,9.773,5
0.821,0.084,9.73,5
0.843,0.067,9.763,5
0.836,0.1,9.79,5
0.838,0.076,9.826,5
0.85,0.076,9.79,5
0.838,0.067,9.775,5
0.828,0.076,9.778,5
0.831,0.069,9.759,5
0.833,0.074,9.768,5
0.831,0.079,9.763,6
0.848,0.098,9.751,5
0.797,0.117,9.768,5
0.828,0.086,9.799,5
0.824,0.067,9.802,5
0.819,0.045,9.797,5
